withdrawal_id,complaint_id,terminal_account,channel,location_id,bank,city,state,latitude,longitude,withdrawal_amount,withdrawal_timestamp,time_bucket,split_index,split_count
W00000163,C0000148,ACC000019,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,193033.33,2026-01-01T14:07:39.670272,BankingHours,2,3
W00000164,C0000148,ACC000019,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,193033.33,2026-01-01T14:32:39.670272,BankingHours,3,3
W00000165,C0000149,ACC000153,BRANCH,BR_PUN_001,Bank_C,Pune,Maharashtra,18.5204,73.8567,15900.0,2026-01-01T12:11:02.807645,BankingHours,1,1
W00000166,C0000150,ACC000973,ATM,ATM_MUM_001,Bank_A,Mumbai,Maharashtra,19.076,72.8777,1000.0,2026-01-01T23:16:00,Night,1,1
W00000167,C0000151,ACC000312,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,14000.0,2026-01-01T14:36:34.236107,BankingHours,1,1
W00000168,C0000152,ACC000003,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,56900.0,2026-01-01T06:04:00,Morning,1,1
W00000169,C0000153,ACC000029,ATM,ATM_PAT_001,Bank_B,Patna,Bihar,25.5941,85.1376,481750.0,2026-01-01T23:09:00,Night,1,2
W00000170,C0000153,ACC000029,ATM,ATM_PAT_001,Bank_B,Patna,Bihar,25.5941,85.1376,481750.0,2026-01-01T23:24:00,Night,2,2
W00000171,C0000154,ACC000136,BRANCH,BR_PUN_001,Bank_C,Pune,Maharashtra,18.5204,73.8567,254433.33,2026-01-01T12:32:07.825365,BankingHours,1,3
W00000172,C0000154,ACC000136,BRANCH,BR_PUN_001,Bank_C,Pune,Maharashtra,18.5204,73.8567,254433.33,2026-01-01T12:50:07.825365,BankingHours,2,3
W00000173,C0000154,ACC000136,BRANCH,BR_PUN_001,Bank_C,Pune,Maharashtra,18.5204,73.8567,254433.33,2026-01-01T13:14:07.825365,BankingHours,3,3
W00000174,C0000155,ACC000029,ATM,ATM_PAT_001,Bank_B,Patna,Bihar,25.5941,85.1376,14400.0,2026-01-01T22:42:00,Night,1,1
W00000175,C0000156,ACC000003,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,2200.0,2026-01-02T23:47:00,Night,1,1
W00000176,C0000157,ACC000174,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,2800.0,2026-01-02T14:31:00,BankingHours,1,1
W00000177,C0000158,ACC000315,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,151100.0,2026-01-02T14:04:00,BankingHours,1,2
W00000178,C0000158,ACC000315,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,151100.0,2026-01-02T14:09:00,BankingHours,2,2
W00000179,C0000159,ACC000118,ATM,ATM_PAT_001,Bank_B,Patna,Bihar,25.5941,85.1376,23800.0,2026-01-01T22:52:00,Night,1,1
W00000180,C0000160,ACC000532,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,9600.0,2026-01-01T12:54:24.349681,BankingHours,1,1
W00000181,C0000161,ACC000002,ATM,ATM_MUM_002,Bank_B,Mumbai,Maharashtra,19.076,72.8777,26400.0,2026-01-01T23:47:00,Night,1,1
W00000182,C0000162,ACC000277,ATM,ATM_PAT_001,Bank_B,Patna,Bihar,25.5941,85.1376,12600.0,2026-01-01T14:19:00,Afternoon,1,1
W00000183,C0000163,ACC001640,BRANCH,BR_JAI_001,Bank_B,Jaipur,Rajasthan,26.9124,75.7873,9600.0,2026-01-01T11:13:24.785004,BankingHours,1,1
W00000184,C0000164,ACC000032,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,1110000.0,2026-01-01T10:28:16.800165,BankingHours,1,2
W00000185,C0000164,ACC000032,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,1110000.0,2026-01-01T10:45:16.800165,BankingHours,2,2
W00000186,C0000165,ACC000003,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,90200.0,2026-01-01T17:53:00,Evening,1,1
W00000187,C0000166,ACC000873,BRANCH,BR_LKO_001,Bank_A,Lucknow,Uttar Pradesh,26.8467,80.9462,4400.0,2026-01-01T11:39:48.225131,BankingHours,1,1
W00000188,C0000167,ACC000460,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,27300.0,2026-01-01T20:08:00,Evening,1,1
W00000189,C0000168,ACC000002,ATM,ATM_MUM_001,Bank_A,Mumbai,Maharashtra,19.076,72.8777,14400.0,2026-01-01T23:12:00,Night,1,1
W00000190,C0000169,ACC000621,ATM,ATM_MUM_002,Bank_B,Mumbai,Maharashtra,19.076,72.8777,270600.0,2026-01-01T22:33:00,Night,1,1
W00000191,C0000170,ACC000034,BRANCH,BR_PAT_001,Bank_A,Patna,Bihar,25.5941,85.1376,1000.0,2026-01-01T12:32:22.742447,BankingHours,1,1
W00000192,C0000171,ACC000133,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,117900.0,2026-01-01T17:33:00,Evening,1,1
W00000193,C0000172,ACC000002,BRANCH,BR_PUN_001,Bank_C,Pune,Maharashtra,18.5204,73.8567,1600.0,2026-01-01T12:38:46.236263,BankingHours,1,1
W00000194,C0000173,ACC000187,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,1100.0,2026-01-01T13:41:00,Afternoon,1,1
W00000195,C0000174,ACC000034,ATM,ATM_PAT_001,Bank_B,Patna,Bihar,25.5941,85.1376,1200.0,2026-01-01T21:35:00,Evening,1,1
W00000196,C0000175,ACC000002,BRANCH,BR_CHN_001,Bank_A,Chennai,Tamil Nadu,13.0827,80.2707,248100.0,2026-01-01T11:59:42.923932,BankingHours,1,1
W00000197,C0000176,ACC000126,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,707950.0,2026-01-02T10:39:00,BankingHours,1,2
W00000198,C0000176,ACC000126,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,707950.0,2026-01-02T10:53:00,BankingHours,2,2
W00000199,C0000177,ACC000050,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,1000.0,2026-01-01T11:30:10.057089,BankingHours,1,1
W00000200,C0000178,ACC000254,BRANCH,BR_DEL_001,Bank_C,Delhi,Delhi,28.7041,77.1025,81500.0,2026-01-01T13:19:12.965659,BankingHours,1,1
W00000201,C0000179,ACC000121,ATM,ATM_PAT_001,Bank_B,Patna,Bihar,25.5941,85.1376,3900.0,2026-01-01T23:14:00,Night,1,1
W00000202,C0000180,ACC000024,ATM,ATM_PAT_001,Bank_B,Patna,Bihar,25.5941,85.1376,24400.0,2026-01-01T13:58:00,Afternoon,1,1
W00000203,C0000181,ACC000003,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,47700.0,2026-01-01T14:40:05.343392,BankingHours,1,1
W00000204,C0000182,ACC000003,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,208400.0,2026-01-01T10:49:06.402958,BankingHours,1,1
W00000205,C0000183,ACC000417,BRANCH,BR_PUN_001,Bank_C,Pune,Maharashtra,18.5204,73.8567,295600.0,2026-01-01T14:28:40.135889,BankingHours,1,1
W00000206,C0000184,ACC000001,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,4900.0,2026-01-01T17:21:00,Evening,1,1
W00000207,C0000185,ACC000003,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,3100.0,2026-01-02T11:02:00,BankingHours,1,1
W00000208,C0000186,ACC000003,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,51700.0,2026-01-01T14:16:42.203463,BankingHours,1,1
W00000209,C0000187,ACC000003,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,1000.0,2026-01-01T10:39:14.865081,BankingHours,1,1
W00000210,C0000188,ACC000525,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,168200.0,2026-01-01T23:14:00,Night,1,1
W00000211,C0000189,ACC000003,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,1900.0,2026-01-01T23:45:00,Night,1,1
W00000212,C0000190,ACC000003,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,34700.0,2026-01-01T22:00:00,Night,1,1
W00000213,C0000191,ACC000007,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,12700.0,2026-01-01T20:01:00,Evening,1,1
W00000214,C0000192,ACC000785,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,460800.0,2026-01-01T12:21:00,Afternoon,1,1
W00000215,C0000193,ACC000130,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,46800.0,2026-01-01T11:35:56.679624,BankingHours,1,1
W00000216,C0000194,ACC001499,ATM,ATM_MUM_001,Bank_A,Mumbai,Maharashtra,19.076,72.8777,142200.0,2026-01-01T22:02:00,Night,1,1
W00000217,C0000195,ACC000634,BRANCH,BR_PAT_001,Bank_A,Patna,Bihar,25.5941,85.1376,367300.0,2026-01-01T11:12:10.474336,BankingHours,1,1
W00000218,C0000196,ACC000003,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,32300.0,2026-01-01T23:55:00,Night,1,1
W00000219,C0000197,ACC000210,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,14700.0,2026-01-01T21:56:00,Evening,1,1
W00000220,C0000198,ACC000003,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,183200.0,2026-01-01T23:36:00,Night,1,2
W00000221,C0000198,ACC000003,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,183200.0,2026-01-01T23:48:00,Night,2,2
W00000222,C0000199,ACC000032,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,63900.0,2026-01-01T20:14:00,Evening,1,1
W00000223,C0000200,ACC000003,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,57100.0,2026-01-01T22:59:00,Night,1,1
W00000224,C0000201,ACC000240,ATM,ATM_MUM_001,Bank_A,Mumbai,Maharashtra,19.076,72.8777,187800.0,2026-01-01T22:35:00,Night,1,2
W00000225,C0000201,ACC000240,ATM,ATM_MUM_001,Bank_A,Mumbai,Maharashtra,19.076,72.8777,187800.0,2026-01-01T22:47:00,Night,2,2
W00000226,C0000202,ACC000063,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,2200.0,2026-01-02T19:30:00,Evening,1,1
W00000227,C0000203,ACC000032,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,9000.0,2026-01-01T23:09:00,Night,1,1
W00000228,C0000204,ACC000044,BRANCH,BR_PAT_001,Bank_A,Patna,Bihar,25.5941,85.1376,103900.0,2026-01-01T15:40:04.451975,BankingHours,1,1
W00000229,C0000205,ACC000011,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,10800.0,2026-01-01T12:59:00,Afternoon,1,1
W00000230,C0000206,ACC000032,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,2400.0,2026-01-02T13:47:00,BankingHours,1,1
W00000231,C0000207,ACC000002,ATM,ATM_KOL_001,Bank_A,Kolkata,West Bengal,22.5726,88.3639,157000.0,2026-01-01T15:06:00,Afternoon,1,1
W00000232,C0000208,ACC000009,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,2220000.0,2026-01-01T12:26:17.505222,BankingHours,1,1
W00000233,C0000209,ACC000021,ATM,ATM_PAT_001,Bank_B,Patna,Bihar,25.5941,85.1376,1500.0,2026-01-01T13:40:00,Afternoon,1,1
W00000234,C0000210,ACC000021,BRANCH,BR_PAT_001,Bank_A,Patna,Bihar,25.5941,85.1376,51700.0,2026-01-02T10:38:00,BankingHours,1,1
W00000235,C0000211,ACC000067,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,270000.0,2026-01-02T10:11:00,BankingHours,1,1
W00000236,C0000212,ACC000003,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,170450.0,2026-01-01T14:10:27.953144,BankingHours,1,2
W00000237,C0000212,ACC000003,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,170450.0,2026-01-01T14:24:27.953144,BankingHours,2,2
W00000238,C0000213,ACC000043,BRANCH,BR_PAT_001,Bank_A,Patna,Bihar,25.5941,85.1376,44300.0,2026-01-01T12:48:15.931459,BankingHours,1,1
W00000239,C0000214,ACC000003,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,313900.0,2026-01-01T22:37:00,Night,1,1
W00000240,C0000215,ACC000303,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,4500.0,2026-01-02T15:06:00,BankingHours,1,1
W00000241,C0000216,ACC000003,ATM,ATM_MUM_001,Bank_A,Mumbai,Maharashtra,19.076,72.8777,176900.0,2026-01-01T22:39:00,Night,1,1
W00000242,C0000217,ACC000032,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,283300.0,2026-01-01T12:05:48.321686,BankingHours,1,1
W00000243,C0000218,ACC000174,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,24300.0,2026-01-01T22:46:00,Night,1,1
W00000244,C0000219,ACC000010,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,1000.0,2026-01-01T11:45:07.272818,BankingHours,1,1
W00000245,C0000220,ACC000003,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,1100.0,2026-01-01T22:05:00,Night,1,1
W00000246,C0000221,ACC000032,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,276600.0,2026-01-01T13:24:27.642011,BankingHours,1,1
W00000247,C0000222,ACC000040,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,31500.0,2026-01-01T18:45:00,Evening,1,1
W00000248,C0000223,ACC000057,ATM,ATM_LKO_001,Bank_C,Lucknow,Uttar Pradesh,26.8467,80.9462,726700.0,2026-01-01T12:08:00,Afternoon,1,1
W00000249,C0000224,ACC000114,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,60800.0,2026-01-01T22:09:00,Night,1,1
W00000250,C0000225,ACC000435,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,5200.0,2026-01-02T13:05:00,BankingHours,1,1
W00000251,C0000226,ACC000002,ATM,ATM_DEL_001,Bank_A,Delhi,Delhi,28.7041,77.1025,23700.0,2026-01-01T21:20:00,Evening,1,1
W00000252,C0000227,ACC000352,ATM,ATM_PUN_001,Bank_A,Pune,Maharashtra,18.5204,73.8567,72400.0,2026-01-01T18:07:00,Evening,1,1
W00000253,C0000228,ACC000134,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,35600.0,2026-01-01T14:48:00,Afternoon,1,1
W00000254,C0000229,ACC000717,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,58300.0,2026-01-01T22:42:00,Night,1,1
W00000255,C0000230,ACC000066,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,30000.0,2026-01-01T13:32:20.217560,BankingHours,1,1
W00000256,C0000231,ACC000146,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,205100.0,2026-01-02T15:34:00,BankingHours,1,1
W00000257,C0000232,ACC000755,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,451400.0,2026-01-02T10:06:00,BankingHours,1,1
W00000258,C0000233,ACC000054,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,197800.0,2026-01-01T22:35:00,Night,1,1
W00000259,C0000234,ACC000370,BRANCH,BR_PUN_001,Bank_C,Pune,Maharashtra,18.5204,73.8567,741500.0,2026-01-01T10:47:59.338647,BankingHours,1,1
W00000260,C0000235,ACC000014,BRANCH,BR_CHN_001,Bank_A,Chennai,Tamil Nadu,13.0827,80.2707,1200.0,2026-01-01T14:08:48.857822,BankingHours,1,1
W00000261,C0000236,ACC000045,BRANCH,BR_PAT_001,Bank_A,Patna,Bihar,25.5941,85.1376,36700.0,2026-01-01T10:44:43.063447,BankingHours,1,1
W00000262,C0000237,ACC000003,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,199200.0,2026-01-01T21:19:00,Evening,1,1
W00000263,C0000238,ACC000156,ATM,ATM_AHM_001,Bank_B,Ahmedabad,Gujarat,23.0225,72.5714,256650.0,2026-01-02T14:03:00,Afternoon,1,2
W00000264,C0000238,ACC000156,ATM,ATM_AHM_001,Bank_B,Ahmedabad,Gujarat,23.0225,72.5714,256650.0,2026-01-02T14:09:00,Afternoon,2,2
W00000265,C0000239,ACC000100,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,29000.0,2026-01-01T22:18:00,Night,1,1
W00000266,C0000240,ACC000481,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,48500.0,2026-01-01T22:58:00,Night,1,1
W00000267,C0000241,ACC000003,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,289633.33,2026-01-02T14:18:00,BankingHours,1,3
W00000268,C0000241,ACC000003,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,289633.33,2026-01-02T14:38:00,BankingHours,2,3
W00000269,C0000241,ACC000003,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,289633.33,2026-01-02T14:30:00,BankingHours,3,3
W00000270,C0000242,ACC000836,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,111100.0,2026-01-02T15:00:00,BankingHours,1,1
W00000271,C0000243,ACC000058,BRANCH,BR_MUM_001,Bank_A,Mumbai,Maharashtra,19.076,72.8777,390500.0,2026-01-03T15:16:00,BankingHours,1,1
W00000272,C0000244,ACC000528,ATM,ATM_KOL_001,Bank_A,Kolkata,West Bengal,22.5726,88.3639,2800.0,2026-01-01T22:50:00,Night,1,1
W00000273,C0000245,ACC000307,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,10400.0,2026-01-01T13:47:48.725657,BankingHours,1,1
W00000274,C0000246,ACC000028,ATM,ATM_PAT_001,Bank_B,Patna,Bihar,25.5941,85.1376,35300.0,2026-01-01T13:52:00,Afternoon,1,1
W00000275,C0000247,ACC000074,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,2220000.0,2026-01-01T13:46:23.152045,BankingHours,1,1
W00000276,C0000248,ACC000005,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,28800.0,2026-01-01T13:11:04.245976,BankingHours,1,1
W00000277,C0000249,ACC000004,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,1800.0,2026-01-01T18:56:00,Evening,1,1
W00000278,C0000250,ACC001529,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,59100.0,2026-01-01T23:33:00,Night,1,1
W00000279,C0000251,ACC000003,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,24000.0,2026-01-02T10:02:00,BankingHours,1,1
W00000280,C0000252,ACC000003,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,21000.0,2026-01-01T19:20:00,Evening,1,1
W00000281,C0000253,ACC000168,ATM,ATM_PAT_001,Bank_B,Patna,Bihar,25.5941,85.1376,155900.0,2026-01-01T20:44:00,Evening,1,1
W00000282,C0000254,ACC000003,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,7200.0,2026-01-01T21:07:00,Evening,1,1
W00000283,C0000255,ACC000261,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,427350.0,2026-01-01T14:18:23.216556,BankingHours,1,2
W00000284,C0000255,ACC000261,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,427350.0,2026-01-01T14:39:23.216556,BankingHours,2,2
W00000285,C0000256,ACC000003,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,2220000.0,2026-01-01T14:38:44.546290,BankingHours,1,1
W00000286,C0000257,ACC000262,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,147766.67,2026-01-01T10:32:18.209926,BankingHours,1,3
W00000287,C0000257,ACC000262,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,147766.67,2026-01-01T10:53:18.209926,BankingHours,2,3
W00000288,C0000257,ACC000262,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,147766.67,2026-01-01T11:10:18.209926,BankingHours,3,3
W00000289,C0000258,ACC000002,ATM,ATM_MUM_001,Bank_A,Mumbai,Maharashtra,19.076,72.8777,163300.0,2026-01-01T23:31:00,Night,1,1
W00000290,C0000259,ACC001530,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,19500.0,2026-01-02T23:45:00,Night,1,1
W00000291,C0000260,ACC001408,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,38900.0,2026-01-02T10:48:27.463809,BankingHours,1,1
W00000292,C0000261,ACC000418,ATM,ATM_AHM_001,Bank_B,Ahmedabad,Gujarat,23.0225,72.5714,148600.0,2026-01-02T22:35:00,Night,1,1
W00000293,C0000262,ACC001370,ATM,ATM_PUN_001,Bank_A,Pune,Maharashtra,18.5204,73.8567,105233.33,2026-01-01T23:02:00,Night,1,3
W00000294,C0000262,ACC001370,ATM,ATM_PUN_001,Bank_A,Pune,Maharashtra,18.5204,73.8567,105233.33,2026-01-01T23:21:00,Night,2,3
W00000295,C0000262,ACC001370,ATM,ATM_PUN_001,Bank_A,Pune,Maharashtra,18.5204,73.8567,105233.33,2026-01-01T23:50:00,Night,3,3
W00000296,C0000263,ACC000150,ATM,ATM_DEL_001,Bank_A,Delhi,Delhi,28.7041,77.1025,17600.0,2026-01-01T21:50:00,Evening,1,1
W00000297,C0000264,ACC000073,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,19500.0,2026-01-01T13:25:15.537992,BankingHours,1,1
W00000298,C0000265,ACC000002,BRANCH,BR_MUM_001,Bank_A,Mumbai,Maharashtra,19.076,72.8777,851900.0,2026-01-02T13:40:00,BankingHours,1,1
W00000299,C0000266,ACC000003,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,1110000.0,2026-01-02T13:17:00,BankingHours,1,2
W00000300,C0000266,ACC000003,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,1110000.0,2026-01-02T13:41:00,BankingHours,2,2
W00000301,C0000267,ACC000007,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,51800.0,2026-01-01T12:47:13.943086,BankingHours,1,1
W00000302,C0000268,ACC000031,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,941450.0,2026-01-01T13:55:20.442927,BankingHours,1,2
W00000303,C0000268,ACC000031,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,941450.0,2026-01-01T14:09:20.442927,BankingHours,2,2
W00000304,C0000269,ACC000046,ATM,ATM_PAT_001,Bank_B,Patna,Bihar,25.5941,85.1376,77300.0,2026-01-01T23:51:00,Night,1,1
W00000305,C0000270,ACC000204,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,19500.0,2026-01-01T11:00:50.712606,BankingHours,1,1
W00000306,C0000271,ACC000013,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,22500.0,2026-01-01T14:01:34.037898,BankingHours,1,1
W00000307,C0000272,ACC000004,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,126400.0,2026-01-01T18:06:00,Evening,1,1
W00000308,C0000273,ACC000019,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,12800.0,2026-01-01T12:27:19.197853,BankingHours,1,1
W00000309,C0000274,ACC000003,ATM,ATM_LKO_001,Bank_C,Lucknow,Uttar Pradesh,26.8467,80.9462,104800.0,2026-01-02T19:00:00,Evening,1,1
W00000310,C0000275,ACC000002,ATM,ATM_CHN_001,Bank_B,Chennai,Tamil Nadu,13.0827,80.2707,9900.0,2026-01-01T22:04:00,Night,1,1
W00000311,C0000276,ACC000043,BRANCH,BR_PAT_001,Bank_A,Patna,Bihar,25.5941,85.1376,21000.0,2026-01-03T10:58:00,BankingHours,1,1
W00000312,C0000277,ACC000034,BRANCH,BR_PAT_001,Bank_A,Patna,Bihar,25.5941,85.1376,5700.0,2026-01-01T11:14:26.387580,BankingHours,1,1
W00000313,C0000278,ACC000009,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,212300.0,2026-01-02T15:17:00,BankingHours,1,1
W00000314,C0000279,ACC000032,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,491000.0,2026-01-01T15:06:33.234152,BankingHours,1,2
W00000315,C0000279,ACC000032,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,491000.0,2026-01-01T15:12:33.234152,BankingHours,2,2
W00000316,C0000280,ACC000003,BRANCH,BR_JAI_001,Bank_B,Jaipur,Rajasthan,26.9124,75.7873,11400.0,2026-01-01T10:47:16.102347,BankingHours,1,1
W00000317,C0000281,ACC000579,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,2220000.0,2026-01-01T22:31:00,Night,1,1
W00000318,C0000282,ACC000031,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,34800.0,2026-01-01T22:30:00,Night,1,1
W00000319,C0000283,ACC000099,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,383100.0,2026-01-01T14:39:31.031250,BankingHours,1,1
W00000320,C0000284,ACC000418,ATM,ATM_PUN_001,Bank_A,Pune,Maharashtra,18.5204,73.8567,9000.0,2026-01-01T18:43:00,Evening,1,1
W00000321,C0000285,ACC000003,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,390700.0,2026-01-01T18:19:00,Evening,1,1
W00000322,C0000286,ACC000111,BRANCH,BR_PUN_001,Bank_C,Pune,Maharashtra,18.5204,73.8567,758850.0,2026-01-01T14:45:19.946402,BankingHours,1,2
W00000323,C0000286,ACC000111,BRANCH,BR_PUN_001,Bank_C,Pune,Maharashtra,18.5204,73.8567,758850.0,2026-01-01T15:06:19.946402,BankingHours,2,2
W00000324,C0000287,ACC000292,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,1600.0,2026-01-01T12:18:29.500479,BankingHours,1,1
