account_id,ring_id,bank,state,city,account_type,account_age_days,total_case_count,final_reputation_score,reused_in_multiple_cases
ACC001215,R0257,Bank_C,Telangana,Hyderabad,SAVINGS,2007,9,0.9571,1
ACC001216,R0257,Bank_C,Telangana,Hyderabad,SAVINGS,1593,9,0.9571,1
ACC001217,R0257,Bank_A,Telangana,Hyderabad,SAVINGS,1557,9,0.9571,1
ACC001218,R0258,Bank_B,Bihar,Patna,SAVINGS,1316,12,0.985,1
ACC001219,R0258,Bank_E,Bihar,Patna,SAVINGS,1574,11,0.9787,1
ACC001220,R0258,Bank_D,Bihar,Patna,SAVINGS,2127,13,0.9894,1
ACC001221,R0259,Bank_E,Bihar,Patna,SAVINGS,1214,4,0.7534,1
ACC001222,R0259,Bank_B,Bihar,Patna,SAVINGS,394,4,0.7534,1
ACC001223,R0259,Bank_E,Bihar,Patna,SAVINGS,1247,4,0.7534,1
ACC001224,R0260,Bank_E,Telangana,Hyderabad,SAVINGS,801,11,0.9787,1
ACC001225,R0260,Bank_E,Telangana,Hyderabad,SAVINGS,69,11,0.9787,1
ACC001226,R0260,Bank_D,Haryana,Jaipur,CURRENT,104,11,0.9787,1
ACC001227,R0260,Bank_E,Telangana,Hyderabad,SAVINGS,2164,9,0.9571,1
ACC001228,R0261,Bank_D,Bihar,Patna,SAVINGS,166,6,0.8775,1
ACC001229,R0261,Bank_B,Telangana,Hyderabad,CURRENT,1909,5,0.8262,1
ACC001230,R0261,Bank_D,Bihar,Patna,SAVINGS,885,5,0.8262,1
ACC001231,R0261,Bank_D,Telangana,Hyderabad,CURRENT,1650,6,0.8775,1
ACC001232,R0262,Bank_C,Telangana,Hyderabad,SAVINGS,2020,2,0.5034,1
ACC001233,R0262,Bank_E,Telangana,Hyderabad,SAVINGS,1811,2,0.5034,1
ACC001234,R0262,Bank_E,Telangana,Hyderabad,SAVINGS,86,2,0.5034,1
ACC001235,R0262,Bank_C,Telangana,Hyderabad,SAVINGS,1312,2,0.5034,1
ACC001236,R0262,Bank_A,Telangana,Hyderabad,SAVINGS,1466,2,0.5034,1
ACC001237,R0262,Bank_C,Andhra Pradesh,Kolkata,SAVINGS,281,1,0.2953,0
ACC001238,R0262,Bank_E,Telangana,Hyderabad,SAVINGS,1627,2,0.5034,1
ACC001239,R0263,Bank_B,Maharashtra,Mumbai,CURRENT,347,4,0.7534,1
ACC001240,R0263,Bank_E,Maharashtra,Mumbai,SAVINGS,2155,4,0.7534,1
ACC001241,R0263,Bank_B,Maharashtra,Pune,SAVINGS,173,4,0.7534,1
ACC001242,R0263,Bank_B,Bihar,Patna,SAVINGS,976,3,0.6501,1
ACC001243,R0264,Bank_A,Bihar,Patna,SAVINGS,1942,6,0.8775,1
ACC001244,R0264,Bank_D,Tamil Nadu,Chennai,SAVINGS,1723,6,0.8775,1
ACC001245,R0264,Bank_B,Bihar,Patna,SAVINGS,874,5,0.8262,1
ACC001246,R0265,Bank_C,Telangana,Hyderabad,SAVINGS,565,6,0.8775,1
ACC001247,R0265,Bank_A,Madhya Pradesh,Lucknow,SAVINGS,1643,5,0.8262,1
ACC001248,R0265,Bank_B,Telangana,Hyderabad,SAVINGS,1060,5,0.8262,1
ACC001249,R0266,Bank_E,Bihar,Patna,SAVINGS,753,8,0.9392,1
ACC001250,R0266,Bank_D,Bihar,Patna,SAVINGS,602,8,0.9392,1
ACC001251,R0266,Bank_A,Bihar,Patna,SAVINGS,749,8,0.9392,1
ACC001252,R0267,Bank_D,Maharashtra,Pune,SAVINGS,1315,2,0.5034,1
ACC001253,R0267,Bank_B,Maharashtra,Pune,SAVINGS,1437,3,0.6501,1
ACC001254,R0267,Bank_A,Maharashtra,Pune,CURRENT,486,3,0.6501,1
ACC001255,R0268,Bank_B,Bihar,Patna,SAVINGS,2144,2,0.5034,1
ACC001256,R0268,Bank_C,Bihar,Patna,SAVINGS,66,2,0.5034,1
ACC001257,R0268,Bank_B,Bihar,Patna,SAVINGS,600,2,0.5034,1
ACC001258,R0268,Bank_D,Bihar,Patna,SAVINGS,554,1,0.2953,0
ACC001259,R0268,Bank_D,Bihar,Patna,SAVINGS,333,3,0.6501,1
ACC001260,R0268,Bank_B,Telangana,Hyderabad,SAVINGS,186,2,0.5034,1
ACC001261,R0268,Bank_D,Telangana,Hyderabad,SAVINGS,836,2,0.5034,1
ACC001262,R0268,Bank_E,Gujarat,Ahmedabad,SAVINGS,780,2,0.5034,1
ACC001263,R0268,Bank_C,Bihar,Patna,CURRENT,142,1,0.2953,0
ACC001264,R0268,Bank_C,Bihar,Patna,SAVINGS,1025,2,0.5034,1
ACC001265,R0268,Bank_A,Bihar,Patna,SAVINGS,422,3,0.6501,1
ACC001266,R0268,Bank_D,Bihar,Patna,SAVINGS,1941,2,0.5034,1
ACC001267,R0268,Bank_B,Odisha,Patna,SAVINGS,1520,1,0.2953,0
ACC001268,R0268,Bank_E,Bihar,Patna,SAVINGS,580,2,0.5034,1
ACC001269,R0268,Bank_B,Bihar,Patna,SAVINGS,1163,2,0.5034,1
ACC001270,R0268,Bank_B,Bihar,Patna,SAVINGS,1753,1,0.2953,0
ACC001271,R0268,Bank_D,Bihar,Patna,SAVINGS,1526,2,0.5034,1
ACC001272,R0268,Bank_C,Bihar,Patna,SAVINGS,2161,1,0.2953,0
ACC001273,R0269,Bank_B,Bihar,Patna,SAVINGS,1375,4,0.7534,1
ACC001274,R0269,Bank_E,Bihar,Patna,SAVINGS,1327,3,0.6501,1
ACC001275,R0269,Bank_E,Bihar,Patna,SAVINGS,612,4,0.7534,1
ACC001276,R0269,Bank_A,Bihar,Patna,SAVINGS,1157,4,0.7534,1
ACC001277,R0270,Bank_A,Andhra Pradesh,Jaipur,SAVINGS,1723,9,0.9571,1
ACC001278,R0270,Bank_D,Andhra Pradesh,Patna,SAVINGS,828,9,0.9571,1
ACC001279,R0270,Bank_D,Andhra Pradesh,Kolkata,SAVINGS,1812,9,0.9571,1
ACC001280,R0271,Bank_C,Bihar,Patna,CURRENT,75,4,0.7534,1
ACC001281,R0271,Bank_C,Telangana,Hyderabad,SAVINGS,2140,3,0.6501,1
ACC001282,R0271,Bank_D,Bihar,Patna,CURRENT,791,2,0.5034,1
ACC001283,R0271,Bank_D,Bihar,Patna,SAVINGS,873,2,0.5034,1
ACC001284,R0271,Bank_E,Bihar,Patna,CURRENT,1082,2,0.5034,1
ACC001285,R0271,Bank_E,Bihar,Patna,SAVINGS,346,1,0.2953,0
ACC001286,R0271,Bank_A,Bihar,Patna,CURRENT,1501,2,0.5034,1
ACC001287,R0271,Bank_B,Telangana,Hyderabad,SAVINGS,1861,3,0.6501,1
ACC001288,R0272,Bank_D,Bihar,Patna,SAVINGS,360,6,0.8775,1
ACC001289,R0272,Bank_D,Bihar,Patna,SAVINGS,331,5,0.8262,1
ACC001290,R0272,Bank_E,Telangana,Hyderabad,SAVINGS,1905,4,0.7534,1
ACC001291,R0272,Bank_A,Bihar,Patna,CURRENT,1754,3,0.6501,1
ACC001292,R0272,Bank_A,Bihar,Patna,SAVINGS,81,5,0.8262,1
ACC001293,R0272,Bank_A,Telangana,Hyderabad,SAVINGS,260,4,0.7534,1
ACC001294,R0273,Bank_E,Bihar,Patna,SAVINGS,1700,8,0.9392,1
ACC001295,R0273,Bank_A,Bihar,Patna,SAVINGS,280,7,0.9137,1
ACC001296,R0273,Bank_C,Bihar,Patna,SAVINGS,1835,8,0.9392,1
ACC001297,R0274,Bank_E,Telangana,Hyderabad,SAVINGS,1070,5,0.8262,1
ACC001298,R0274,Bank_B,Telangana,Hyderabad,CURRENT,852,5,0.8262,1
ACC001299,R0274,Bank_C,Telangana,Hyderabad,SAVINGS,189,3,0.6501,1
ACC001300,R0274,Bank_E,Telangana,Hyderabad,SAVINGS,2048,2,0.5034,1
ACC001301,R0274,Bank_E,Telangana,Hyderabad,SAVINGS,1472,2,0.5034,1
ACC001302,R0274,Bank_E,Telangana,Hyderabad,CURRENT,533,4,0.7534,1
ACC001303,R0274,Bank_A,Telangana,Hyderabad,SAVINGS,1619,5,0.8262,1
ACC001304,R0274,Bank_C,Telangana,Hyderabad,SAVINGS,1377,5,0.8262,1
ACC001305,R0274,Bank_A,Telangana,Hyderabad,SAVINGS,1819,5,0.8262,1
ACC001306,R0274,Bank_D,Telangana,Hyderabad,SAVINGS,1263,1,0.2953,0
ACC001307,R0274,Bank_C,Telangana,Hyderabad,SAVINGS,329,4,0.7534,1
ACC001308,R0274,Bank_A,Telangana,Hyderabad,CURRENT,1999,4,0.7534,1
ACC001309,R0274,Bank_E,Telangana,Hyderabad,SAVINGS,165,3,0.6501,1
ACC001310,R0274,Bank_E,Telangana,Hyderabad,SAVINGS,2110,2,0.5034,1
ACC001311,R0274,Bank_E,Telangana,Hyderabad,SAVINGS,1359,5,0.8262,1
ACC001312,R0274,Bank_B,Bihar,Patna,SAVINGS,925,7,0.9137,1
ACC001313,R0274,Bank_C,Telangana,Hyderabad,SAVINGS,2005,6,0.8775,1
ACC001314,R0274,Bank_B,Telangana,Hyderabad,SAVINGS,1953,3,0.6501,1
ACC001315,R0275,Bank_E,Telangana,Hyderabad,SAVINGS,2058,3,0.6501,1
ACC001316,R0275,Bank_C,Telangana,Hyderabad,SAVINGS,495,1,0.2953,0
ACC001317,R0275,Bank_C,Telangana,Hyderabad,SAVINGS,1994,5,0.8262,1
ACC001318,R0275,Bank_C,Telangana,Hyderabad,SAVINGS,1602,3,0.6501,1
ACC001319,R0275,Bank_A,Telangana,Hyderabad,CURRENT,985,2,0.5034,1
ACC001320,R0275,Bank_B,Telangana,Hyderabad,SAVINGS,1169,1,0.2953,0
ACC001321,R0275,Bank_A,Telangana,Hyderabad,SAVINGS,1082,4,0.7534,1
ACC001322,R0275,Bank_A,Bihar,Patna,CURRENT,2053,3,0.6501,1
ACC001323,R0275,Bank_E,Telangana,Hyderabad,SAVINGS,1936,2,0.5034,1
ACC001324,R0275,Bank_A,Telangana,Hyderabad,SAVINGS,223,2,0.5034,1
ACC001325,R0275,Bank_B,Telangana,Hyderabad,SAVINGS,1616,2,0.5034,1
ACC001326,R0276,Bank_A,Tamil Nadu,Chennai,SAVINGS,755,11,0.9787,1
ACC001327,R0276,Bank_C,Tamil Nadu,Chennai,SAVINGS,236,11,0.9787,1
ACC001328,R0276,Bank_D,Telangana,Hyderabad,SAVINGS,1872,10,0.9698,1
ACC001329,R0277,Bank_C,Odisha,Pune,CURRENT,2096,2,0.5034,1
ACC001330,R0277,Bank_B,Odisha,Ahmedabad,SAVINGS,612,3,0.6501,1
ACC001331,R0277,Bank_E,Odisha,Kolkata,SAVINGS,1019,3,0.6501,1
ACC001332,R0277,Bank_C,Odisha,Hyderabad,SAVINGS,788,2,0.5034,1
ACC001333,R0278,Bank_C,Telangana,Hyderabad,SAVINGS,136,6,0.8775,1
ACC001334,R0278,Bank_D,Telangana,Hyderabad,SAVINGS,288,2,0.5034,1
ACC001335,R0278,Bank_A,West Bengal,Kolkata,SAVINGS,45,4,0.7534,1
ACC001336,R0278,Bank_E,Telangana,Hyderabad,SAVINGS,1198,5,0.8262,1
ACC001337,R0278,Bank_D,Telangana,Hyderabad,SAVINGS,1263,5,0.8262,1
ACC001338,R0278,Bank_A,Telangana,Hyderabad,SAVINGS,803,7,0.9137,1
ACC001339,R0278,Bank_E,Telangana,Hyderabad,SAVINGS,1546,4,0.7534,1
ACC001340,R0278,Bank_C,Telangana,Hyderabad,SAVINGS,1716,4,0.7534,1
ACC001341,R0278,Bank_C,Telangana,Hyderabad,SAVINGS,1948,7,0.9137,1
ACC001342,R0278,Bank_A,Telangana,Hyderabad,SAVINGS,650,4,0.7534,1
ACC001343,R0278,Bank_A,Telangana,Hyderabad,SAVINGS,1577,2,0.5034,1
ACC001344,R0278,Bank_B,Telangana,Hyderabad,SAVINGS,483,4,0.7534,1
ACC001345,R0279,Bank_B,Telangana,Hyderabad,SAVINGS,450,7,0.9137,1
ACC001346,R0279,Bank_C,Odisha,Delhi,CURRENT,1216,7,0.9137,1
ACC001347,R0279,Bank_B,Telangana,Hyderabad,SAVINGS,256,6,0.8775,1
ACC001348,R0280,Bank_D,Telangana,Hyderabad,SAVINGS,1505,3,0.6501,1
ACC001349,R0280,Bank_B,Maharashtra,Pune,CURRENT,1941,4,0.7534,1
ACC001350,R0280,Bank_E,Telangana,Hyderabad,SAVINGS,201,4,0.7534,1
ACC001351,R0281,Bank_A,Andhra Pradesh,Bengaluru,CURRENT,1433,2,0.5034,1
ACC001352,R0281,Bank_E,Bihar,Patna,SAVINGS,2158,3,0.6501,1
ACC001353,R0281,Bank_A,Andhra Pradesh,Ahmedabad,SAVINGS,1506,2,0.5034,1
ACC001354,R0281,Bank_E,Andhra Pradesh,Lucknow,SAVINGS,836,1,0.2953,0
ACC001355,R0281,Bank_E,Andhra Pradesh,Kolkata,SAVINGS,94,3,0.6501,1
ACC001356,R0281,Bank_B,Telangana,Hyderabad,SAVINGS,2082,2,0.5034,1
ACC001357,R0281,Bank_C,Andhra Pradesh,Lucknow,SAVINGS,1323,5,0.8262,1
ACC001358,R0281,Bank_C,Uttar Pradesh,Lucknow,SAVINGS,1975,3,0.6501,1
ACC001359,R0281,Bank_D,Telangana,Hyderabad,SAVINGS,1973,1,0.2953,0
ACC001360,R0281,Bank_B,Telangana,Hyderabad,SAVINGS,893,3,0.6501,1
ACC001361,R0282,Bank_D,Chhattisgarh,Delhi,SAVINGS,718,1,0.2953,0
ACC001362,R0282,Bank_B,Chhattisgarh,Jaipur,SAVINGS,130,1,0.2953,0
ACC001363,R0282,Bank_C,Telangana,Hyderabad,CURRENT,1124,2,0.5034,1
ACC001364,R0282,Bank_E,Chhattisgarh,Patna,SAVINGS,1562,2,0.5034,1
ACC001365,R0282,Bank_C,Chhattisgarh,Mumbai,SAVINGS,826,2,0.5034,1
ACC001366,R0282,Bank_E,Chhattisgarh,Ahmedabad,SAVINGS,1620,1,0.2953,0
ACC001367,R0282,Bank_E,Chhattisgarh,Ahmedabad,SAVINGS,704,2,0.5034,1
ACC001368,R0283,Bank_B,Maharashtra,Mumbai,SAVINGS,2186,12,0.985,1
ACC001369,R0283,Bank_A,Maharashtra,Pune,SAVINGS,2181,12,0.985,1
ACC001370,R0283,Bank_E,Maharashtra,Pune,SAVINGS,1761,11,0.9787,1
ACC001371,R0284,Bank_D,Maharashtra,Pune,SAVINGS,2058,5,0.8262,1
ACC001372,R0284,Bank_C,Maharashtra,Mumbai,SAVINGS,1237,5,0.8262,1
ACC001373,R0284,Bank_E,Telangana,Hyderabad,SAVINGS,1243,5,0.8262,1
ACC001374,R0285,Bank_C,Telangana,Hyderabad,SAVINGS,899,5,0.8262,1
ACC001375,R0285,Bank_B,Telangana,Hyderabad,SAVINGS,2101,4,0.7534,1
ACC001376,R0285,Bank_B,Telangana,Hyderabad,SAVINGS,1479,5,0.8262,1
ACC001377,R0285,Bank_E,Telangana,Hyderabad,SAVINGS,103,5,0.8262,1
ACC001378,R0285,Bank_C,Telangana,Hyderabad,SAVINGS,1696,4,0.7534,1
ACC001379,R0285,Bank_C,Telangana,Hyderabad,SAVINGS,752,6,0.8775,1
ACC001380,R0285,Bank_D,Telangana,Hyderabad,SAVINGS,585,5,0.8262,1
ACC001381,R0285,Bank_B,Telangana,Hyderabad,SAVINGS,499,5,0.8262,1
ACC001382,R0286,Bank_E,Tamil Nadu,Chennai,SAVINGS,1246,3,0.6501,1
ACC001383,R0286,Bank_B,Tamil Nadu,Chennai,SAVINGS,2031,3,0.6501,1
ACC001384,R0286,Bank_D,Tamil Nadu,Chennai,SAVINGS,338,3,0.6501,1
ACC001385,R0286,Bank_B,Tamil Nadu,Chennai,SAVINGS,1220,2,0.5034,1
ACC001386,R0286,Bank_D,Tamil Nadu,Chennai,SAVINGS,1201,3,0.6501,1
ACC001387,R0286,Bank_C,Tamil Nadu,Chennai,CURRENT,495,3,0.6501,1
ACC001388,R0287,Bank_D,Bihar,Patna,SAVINGS,984,7,0.9137,1
ACC001389,R0287,Bank_E,Bihar,Patna,CURRENT,2029,7,0.9137,1
ACC001390,R0287,Bank_C,Bihar,Patna,SAVINGS,1005,6,0.8775,1
ACC001391,R0287,Bank_C,Bihar,Patna,SAVINGS,1494,8,0.9392,1
ACC001392,R0288,Bank_E,Odisha,Bengaluru,CURRENT,1524,8,0.9392,1
ACC001393,R0288,Bank_A,Odisha,Delhi,CURRENT,684,8,0.9392,1
ACC001394,R0288,Bank_D,Odisha,Ahmedabad,CURRENT,451,8,0.9392,1
ACC001395,R0288,Bank_D,Odisha,Mumbai,SAVINGS,2016,8,0.9392,1
ACC001396,R0289,Bank_B,Telangana,Hyderabad,SAVINGS,2165,4,0.7534,1
ACC001397,R0289,Bank_B,Telangana,Hyderabad,SAVINGS,1768,4,0.7534,1
ACC001398,R0289,Bank_C,Telangana,Hyderabad,SAVINGS,1955,4,0.7534,1
ACC001399,R0290,Bank_E,Bihar,Patna,SAVINGS,1536,5,0.8262,1
ACC001400,R0290,Bank_C,Bihar,Patna,SAVINGS,1523,5,0.8262,1
ACC001401,R0290,Bank_D,Andhra Pradesh,Bengaluru,SAVINGS,1546,5,0.8262,1
ACC001402,R0291,Bank_B,Telangana,Hyderabad,SAVINGS,2140,9,0.9571,1
ACC001403,R0291,Bank_E,Telangana,Hyderabad,SAVINGS,705,9,0.9571,1
ACC001404,R0291,Bank_E,Telangana,Hyderabad,SAVINGS,1740,9,0.9571,1
ACC001405,R0292,Bank_B,Bihar,Patna,SAVINGS,207,10,0.9698,1
ACC001406,R0292,Bank_B,Bihar,Patna,SAVINGS,581,10,0.9698,1
ACC001407,R0292,Bank_E,Bihar,Patna,SAVINGS,1928,10,0.9698,1
ACC001408,R0293,Bank_A,Telangana,Hyderabad,SAVINGS,1120,2,0.5034,1
ACC001409,R0293,Bank_B,Telangana,Hyderabad,SAVINGS,1207,2,0.5034,1
ACC001410,R0293,Bank_D,Telangana,Hyderabad,SAVINGS,1744,1,0.2953,0
ACC001411,R0294,Bank_D,Telangana,Hyderabad,SAVINGS,288,5,0.8262,1
ACC001412,R0294,Bank_B,Bihar,Patna,SAVINGS,47,6,0.8775,1
ACC001413,R0294,Bank_E,Bihar,Patna,SAVINGS,83,6,0.8775,1
ACC001414,R0295,Bank_A,Telangana,Hyderabad,SAVINGS,1429,6,0.8775,1
ACC001415,R0295,Bank_C,Telangana,Hyderabad,SAVINGS,74,6,0.8775,1
ACC001416,R0295,Bank_D,Telangana,Hyderabad,SAVINGS,797,6,0.8775,1
ACC001417,R0296,Bank_C,Telangana,Hyderabad,SAVINGS,2004,3,0.6501,1
ACC001418,R0296,Bank_D,Telangana,Hyderabad,SAVINGS,1446,3,0.6501,1
ACC001419,R0296,Bank_E,Telangana,Hyderabad,CURRENT,678,3,0.6501,1
ACC001420,R0297,Bank_B,Telangana,Hyderabad,SAVINGS,1365,4,0.7534,1
ACC001421,R0297,Bank_A,Telangana,Hyderabad,CURRENT,318,4,0.7534,1
ACC001422,R0297,Bank_D,Telangana,Hyderabad,CURRENT,2157,4,0.7534,1
ACC001423,R0298,Bank_E,Tamil Nadu,Chennai,SAVINGS,1791,3,0.6501,1
ACC001424,R0298,Bank_B,Telangana,Hyderabad,SAVINGS,415,6,0.8775,1
ACC001425,R0298,Bank_D,Telangana,Hyderabad,SAVINGS,658,6,0.8775,1
ACC001426,R0298,Bank_B,Telangana,Hyderabad,SAVINGS,1374,4,0.7534,1
ACC001427,R0298,Bank_A,Telangana,Hyderabad,SAVINGS,480,4,0.7534,1
ACC001428,R0298,Bank_A,Telangana,Hyderabad,SAVINGS,1516,7,0.9137,1
ACC001429,R0298,Bank_D,Telangana,Hyderabad,SAVINGS,2052,3,0.6501,1
ACC001430,R0298,Bank_E,Telangana,Hyderabad,CURRENT,1445,7,0.9137,1
ACC001431,R0298,Bank_D,Telangana,Hyderabad,SAVINGS,1844,5,0.8262,1
ACC001432,R0298,Bank_C,Telangana,Hyderabad,SAVINGS,239,4,0.7534,1
ACC001433,R0299,Bank_C,Telangana,Hyderabad,SAVINGS,362,3,0.6501,1
ACC001434,R0299,Bank_B,Telangana,Hyderabad,SAVINGS,103,2,0.5034,1
ACC001435,R0299,Bank_D,Telangana,Hyderabad,SAVINGS,40,2,0.5034,1
ACC001436,R0299,Bank_C,Telangana,Hyderabad,CURRENT,1987,3,0.6501,1
ACC001437,R0299,Bank_C,Telangana,Hyderabad,CURRENT,2039,2,0.5034,1
ACC001438,R0299,Bank_D,Telangana,Hyderabad,CURRENT,2084,3,0.6501,1
ACC001439,R0299,Bank_E,Telangana,Hyderabad,SAVINGS,2077,1,0.2953,0
ACC001440,R0299,Bank_A,Telangana,Hyderabad,SAVINGS,752,1,0.2953,0
ACC001441,R0299,Bank_D,Telangana,Hyderabad,SAVINGS,2095,1,0.2953,0
ACC001442,R0299,Bank_C,Telangana,Hyderabad,SAVINGS,66,3,0.6501,1
ACC001443,R0299,Bank_C,Telangana,Hyderabad,SAVINGS,1849,1,0.2953,0
ACC001444,R0299,Bank_A,Telangana,Hyderabad,SAVINGS,1492,2,0.5034,1
ACC001445,R0299,Bank_C,Telangana,Hyderabad,SAVINGS,1682,1,0.2953,0
ACC001446,R0299,Bank_D,Telangana,Hyderabad,SAVINGS,437,1,0.2953,0
ACC001447,R0299,Bank_C,Telangana,Hyderabad,SAVINGS,546,3,0.6501,1
ACC001448,R0299,Bank_B,Telangana,Hyderabad,SAVINGS,2117,2,0.5034,1
ACC001449,R0299,Bank_A,Telangana,Hyderabad,SAVINGS,1246,2,0.5034,1
ACC001450,R0299,Bank_D,Telangana,Hyderabad,CURRENT,950,1,0.2953,0
ACC001451,R0300,Bank_E,Bihar,Patna,CURRENT,1012,3,0.6501,1
ACC001452,R0300,Bank_D,Madhya Pradesh,Ahmedabad,SAVINGS,1091,3,0.6501,1
ACC001453,R0300,Bank_D,Telangana,Hyderabad,CURRENT,1658,3,0.6501,1
ACC001454,R0301,Bank_D,Telangana,Hyderabad,SAVINGS,352,4,0.7534,1
ACC001455,R0301,Bank_B,Telangana,Hyderabad,CURRENT,828,3,0.6501,1
ACC001456,R0301,Bank_A,Telangana,Hyderabad,SAVINGS,584,3,0.6501,1
ACC001457,R0301,Bank_E,Telangana,Hyderabad,SAVINGS,821,4,0.7534,1
ACC001458,R0302,Bank_C,Bihar,Patna,CURRENT,1400,3,0.6501,1
ACC001459,R0302,Bank_E,Bihar,Patna,SAVINGS,1429,2,0.5034,1
ACC001460,R0302,Bank_C,Bihar,Patna,CURRENT,474,2,0.5034,1
ACC001461,R0302,Bank_A,Bihar,Patna,SAVINGS,1629,4,0.7534,1
ACC001462,R0302,Bank_A,Bihar,Patna,SAVINGS,36,2,0.5034,1
ACC001463,R0302,Bank_E,Bihar,Patna,SAVINGS,502,1,0.2953,0
ACC001464,R0302,Bank_E,Bihar,Patna,SAVINGS,89,2,0.5034,1
ACC001465,R0302,Bank_D,Bihar,Patna,SAVINGS,2095,3,0.6501,1
ACC001466,R0302,Bank_E,Bihar,Patna,SAVINGS,1436,3,0.6501,1
ACC001467,R0302,Bank_B,Telangana,Hyderabad,CURRENT,502,4,0.7534,1
ACC001468,R0302,Bank_C,Bihar,Patna,SAVINGS,822,3,0.6501,1
ACC001469,R0302,Bank_B,Bihar,Patna,SAVINGS,2064,2,0.5034,1
ACC001470,R0302,Bank_E,Bihar,Patna,SAVINGS,476,1,0.2953,0
ACC001471,R0302,Bank_D,Bihar,Patna,CURRENT,46,2,0.5034,1
ACC001472,R0302,Bank_A,Maharashtra,Pune,SAVINGS,106,2,0.5034,1
ACC001473,R0302,Bank_B,Odisha,Pune,SAVINGS,1500,4,0.7534,1
ACC001474,R0302,Bank_B,Bihar,Patna,SAVINGS,2161,2,0.5034,1
ACC001475,R0302,Bank_B,Bihar,Patna,SAVINGS,1511,2,0.5034,1
ACC001476,R0303,Bank_C,Telangana,Hyderabad,SAVINGS,440,3,0.6501,1
ACC001477,R0303,Bank_B,Telangana,Hyderabad,SAVINGS,1735,3,0.6501,1
ACC001478,R0303,Bank_D,Kerala,Ahmedabad,CURRENT,1521,3,0.6501,1
ACC001479,R0304,Bank_B,Telangana,Hyderabad,SAVINGS,1261,5,0.8262,1
ACC001480,R0304,Bank_E,Telangana,Hyderabad,SAVINGS,1664,7,0.9137,1
ACC001481,R0304,Bank_A,Telangana,Hyderabad,SAVINGS,2043,6,0.8775,1
ACC001482,R0304,Bank_C,Telangana,Hyderabad,SAVINGS,1765,5,0.8262,1
ACC001483,R0305,Bank_C,Telangana,Hyderabad,SAVINGS,991,5,0.8262,1
ACC001484,R0305,Bank_E,Telangana,Hyderabad,CURRENT,577,7,0.9137,1
ACC001485,R0305,Bank_D,Telangana,Hyderabad,SAVINGS,881,6,0.8775,1
ACC001486,R0306,Bank_E,Tamil Nadu,Chennai,SAVINGS,1339,3,0.6501,1
ACC001487,R0306,Bank_A,Telangana,Hyderabad,CURRENT,1267,3,0.6501,1
ACC001488,R0306,Bank_E,Telangana,Hyderabad,SAVINGS,1726,3,0.6501,1
ACC001489,R0307,Bank_A,Odisha,Hyderabad,SAVINGS,58,7,0.9137,1
ACC001490,R0307,Bank_D,Odisha,Patna,SAVINGS,2033,7,0.9137,1
ACC001491,R0307,Bank_E,Odisha,Patna,CURRENT,714,7,0.9137,1
ACC001492,R0308,Bank_C,Telangana,Hyderabad,CURRENT,636,6,0.8775,1
ACC001493,R0308,Bank_B,Bihar,Patna,SAVINGS,1103,5,0.8262,1
ACC001494,R0308,Bank_B,Telangana,Hyderabad,SAVINGS,1772,5,0.8262,1
ACC001495,R0308,Bank_D,Telangana,Hyderabad,SAVINGS,1331,5,0.8262,1
ACC001496,R0308,Bank_B,Telangana,Hyderabad,SAVINGS,1652,5,0.8262,1
ACC001497,R0309,Bank_B,Maharashtra,Pune,SAVINGS,2144,16,0.9963,1
ACC001498,R0309,Bank_B,Maharashtra,Pune,SAVINGS,1882,16,0.9963,1
ACC001499,R0309,Bank_C,Odisha,Jaipur,SAVINGS,871,16,0.9963,1
ACC001500,R0310,Bank_A,Bihar,Patna,CURRENT,775,2,0.5034,1
ACC001501,R0310,Bank_A,Bihar,Patna,CURRENT,1015,2,0.5034,1
ACC001502,R0310,Bank_E,Bihar,Patna,SAVINGS,1485,3,0.6501,1
ACC001503,R0310,Bank_E,Bihar,Patna,SAVINGS,1553,2,0.5034,1
ACC001504,R0311,Bank_C,Telangana,Hyderabad,SAVINGS,1524,5,0.8262,1
ACC001505,R0311,Bank_E,Telangana,Hyderabad,CURRENT,1969,4,0.7534,1
ACC001506,R0311,Bank_E,Telangana,Hyderabad,SAVINGS,458,5,0.8262,1
ACC001507,R0312,Bank_E,Tamil Nadu,Chennai,SAVINGS,148,5,0.8262,1
ACC001508,R0312,Bank_A,Telangana,Hyderabad,SAVINGS,1253,6,0.8775,1
ACC001509,R0312,Bank_E,Telangana,Hyderabad,SAVINGS,185,6,0.8775,1
ACC001510,R0312,Bank_B,Tamil Nadu,Chennai,SAVINGS,1823,5,0.8262,1
ACC001511,R0312,Bank_C,Tamil Nadu,Chennai,SAVINGS,368,5,0.8262,1
ACC001512,R0312,Bank_C,Tamil Nadu,Chennai,SAVINGS,1832,5,0.8262,1
ACC001513,R0312,Bank_A,Tamil Nadu,Chennai,SAVINGS,60,5,0.8262,1
ACC001514,R0312,Bank_D,Tamil Nadu,Chennai,CURRENT,1778,6,0.8775,1
ACC001515,R0312,Bank_A,Tamil Nadu,Chennai,SAVINGS,1487,5,0.8262,1
ACC001516,R0313,Bank_A,Maharashtra,Pune,SAVINGS,948,8,0.9392,1
ACC001517,R0313,Bank_B,Maharashtra,Mumbai,SAVINGS,1667,6,0.8775,1
