complaint_id,account_id,hop_depth,chain_depth,incoming_amount,retained_amount_ratio,holding_time_minutes,outgoing_activity_in_case,prior_case_count,mule_reputation,account_age_days,ring_size,account_type,is_terminal_node
C0000070,ACC000035,1,3,5100,0.0,5.3,1,2,0.5034,873,3,SAVINGS,0
C0000070,ACC000033,2,3,904,0.0044,2.45,1,2,0.5034,1438,3,SAVINGS,0
C0000070,ACC000034,2,3,4196,0.0229,14.23,1,2,0.5034,1812,3,CURRENT,0
C0000070,ACC000035,3,3,10100,1.0,0.0,0,2,0.5034,873,3,SAVINGS,1
C0000071,ACC000005,1,3,28200,0.0071,21.29,1,7,0.9137,1619,3,SAVINGS,0
C0000071,ACC000006,2,3,28000,0.0107,19.43,1,7,0.9137,1301,3,SAVINGS,0
C0000071,ACC000004,3,3,27700,1.0,0.0,0,7,0.9137,1654,3,SAVINGS,1
C0000072,ACC000001,1,3,16900,0.0296,12.38,1,11,0.9787,870,3,SAVINGS,0
C0000072,ACC000003,2,3,16400,0.0305,20.26,1,11,0.9787,1227,3,SAVINGS,0
C0000072,ACC000002,3,3,15900,1.0,0.0,0,11,0.9787,1451,3,SAVINGS,1
C0000073,ACC000085,1,5,74500,0.0228,6.87,1,1,0.2953,148,5,SAVINGS,0
C0000073,ACC000087,2,5,72800,0.0275,3.86,1,1,0.2953,1365,5,CURRENT,0
C0000073,ACC000086,3,5,70800,0.0155,23.35,1,1,0.2953,447,5,CURRENT,0
C0000073,ACC000084,4,5,69700,0.0057,24.41,1,1,0.2953,1181,5,SAVINGS,0
C0000073,ACC000083,5,5,69300,1.0,0.0,0,1,0.2953,267,5,CURRENT,1
C0000074,ACC000021,1,3,13200,0.0152,16.86,1,2,0.5034,1756,3,SAVINGS,0
C0000074,ACC000019,2,3,2713,0.0417,21.81,1,2,0.5034,574,3,SAVINGS,0
C0000074,ACC000020,2,3,10287,0.0085,18.35,1,2,0.5034,1797,3,SAVINGS,0
C0000074,ACC000021,3,3,26000,1.0,0.0,0,2,0.5034,1756,3,SAVINGS,1
C0000075,ACC000021,1,3,986500,0.0139,21.59,1,3,0.6501,1756,3,SAVINGS,0
C0000075,ACC000019,2,3,972800,0.0356,10.97,1,3,0.6501,574,3,SAVINGS,0
C0000075,ACC000020,3,3,938200,1.0,0.0,0,3,0.6501,1797,3,SAVINGS,1
C0000076,ACC000097,1,4,14100,0.0142,1.17,1,0,0.0,968,18,SAVINGS,0
C0000076,ACC000095,2,4,13900,0.0288,1.63,1,0,0.0,1455,18,SAVINGS,0
C0000076,ACC000103,3,4,13500,0.0222,6.96,1,0,0.0,536,18,SAVINGS,0
C0000076,ACC000098,4,4,13200,1.0,0.0,0,1,0.2953,1360,18,SAVINGS,1
C0000077,ACC000001,1,3,11600,0.0259,6.63,1,12,0.985,870,3,SAVINGS,0
C0000077,ACC000002,2,3,11300,0.0088,4.94,1,12,0.985,1451,3,SAVINGS,0
C0000077,ACC000003,3,3,11200,1.0,0.0,0,12,0.985,1227,3,SAVINGS,1
C0000078,ACC000427,1,2,44900,0.0245,10.4,1,0,0.0,395,4,CURRENT,0
C0000078,ACC000428,2,2,43800,1.0,0.0,0,0,0.0,462,4,SAVINGS,1
C0000079,ACC000123,1,3,193900,0.033,3.65,1,0,0.0,2188,8,CURRENT,0
C0000079,ACC000127,2,3,138617,0.0355,8.51,1,0,0.0,430,8,SAVINGS,0
C0000079,ACC000126,2,3,48883,0.0344,8.16,1,0,0.0,136,8,SAVINGS,0
C0000079,ACC000124,3,3,180900,1.0,0.0,0,1,0.2953,597,8,SAVINGS,1
C0000080,ACC000013,1,3,17500,0.0114,6.32,1,1,0.2953,711,12,SAVINGS,0
C0000080,ACC000010,2,3,17300,0.0231,24.45,1,1,0.2953,387,12,SAVINGS,0
C0000080,ACC000016,3,3,16900,1.0,0.0,0,1,0.2953,1394,12,SAVINGS,1
C0000081,ACC000002,1,2,68000,0.0059,22.38,1,13,0.9894,1451,3,SAVINGS,0
C0000081,ACC000001,2,2,67600,1.0,0.0,0,13,0.9894,870,3,SAVINGS,1
C0000082,ACC000002,1,2,59200,0.0304,11.83,1,14,0.9926,1451,3,SAVINGS,0
C0000082,ACC000003,2,2,57400,1.0,0.0,0,13,0.9894,1227,3,SAVINGS,1
C0000083,ACC000465,1,4,268300,0.0253,3.2,1,0,0.0,812,5,SAVINGS,0
C0000083,ACC000467,2,4,229223,0.0062,10.09,1,0,0.0,2082,5,CURRENT,0
C0000083,ACC000468,2,4,32277,0.0303,17.17,1,0,0.0,766,5,SAVINGS,0
C0000083,ACC000464,3,4,115172,0.0388,17.26,1,0,0.0,767,5,SAVINGS,0
C0000083,ACC000466,3,4,143928,0.0085,5.94,1,0,0.0,539,5,CURRENT,0
C0000083,ACC000468,4,4,285677,1.0,0.0,0,0,0.0,766,5,SAVINGS,1
C0000084,ACC000264,1,3,840700,0.0237,9.66,1,0,0.0,138,3,SAVINGS,0
C0000084,ACC000266,2,3,738817,0.0339,15.56,1,0,0.0,1121,3,SAVINGS,0
C0000084,ACC000265,2,3,81983,0.0327,20.29,1,0,0.0,51,3,SAVINGS,0
C0000084,ACC000266,3,3,1531917,1.0,0.0,0,0,0.0,1121,3,SAVINGS,1
C0000085,ACC001447,1,4,6600,0.0303,3.83,1,0,0.0,546,18,SAVINGS,0
C0000085,ACC001439,2,4,6400,0.0312,21.04,1,0,0.0,2077,18,SAVINGS,0
C0000085,ACC001446,3,4,1521,0.0138,2.49,1,0,0.0,437,18,SAVINGS,0
C0000085,ACC001448,3,4,1110,0.009,9.88,1,0,0.0,2117,18,SAVINGS,0
C0000085,ACC001440,3,4,3569,0.0193,14.66,1,0,0.0,752,18,SAVINGS,0
C0000085,ACC001441,4,4,6100,1.0,0.0,0,0,0.0,2095,18,SAVINGS,1
C0000086,ACC000001,1,3,30300,0.0264,21.94,1,14,0.9926,870,3,SAVINGS,0
C0000086,ACC000003,2,3,29500,0.0203,24.81,1,14,0.9926,1227,3,SAVINGS,0
C0000086,ACC000002,3,3,28900,1.0,0.0,0,15,0.9948,1451,3,SAVINGS,1
C0000087,ACC000276,1,3,14900,0.0268,3.47,1,0,0.0,156,3,SAVINGS,0
C0000087,ACC000278,2,3,6093,0.0153,13.99,1,0,0.0,1100,3,SAVINGS,0
C0000087,ACC000277,2,3,8407,0.0365,3.42,1,0,0.0,2169,3,SAVINGS,0
C0000087,ACC000278,3,3,20193,1.0,0.0,0,0,0.0,1100,3,SAVINGS,1
C0000088,ACC000003,1,3,1900,0.0,23.26,1,15,0.9948,1227,3,SAVINGS,0
C0000088,ACC000002,2,3,347,0.1354,18.16,1,16,0.9963,1451,3,SAVINGS,0
C0000088,ACC000001,2,3,1553,0.0341,20.06,1,15,0.9948,870,3,SAVINGS,0
C0000088,ACC000003,3,3,3700,1.0,0.0,0,15,0.9948,1227,3,SAVINGS,1
C0000089,ACC000006,1,3,215400,0.0385,16.78,1,8,0.9392,1301,3,SAVINGS,0
C0000089,ACC000004,2,3,173403,0.0237,8.78,1,8,0.9392,1654,3,SAVINGS,0
C0000089,ACC000005,2,3,33697,0.0266,15.92,1,8,0.9392,1619,3,SAVINGS,0
C0000089,ACC000006,3,3,417500,1.0,0.0,0,8,0.9392,1301,3,SAVINGS,1
C0000090,ACC000556,1,3,1000,0.0,2.13,1,0,0.0,64,4,SAVINGS,0
C0000090,ACC000557,2,3,1000,0.0,22.43,1,0,0.0,1267,4,SAVINGS,0
C0000090,ACC000558,3,3,1000,1.0,0.0,0,0,0.0,735,4,SAVINGS,1
C0000091,ACC000006,1,3,22200,0.0045,12.59,1,9,0.9571,1301,3,SAVINGS,0
C0000091,ACC000005,2,3,22100,0.0181,14.33,1,9,0.9571,1619,3,SAVINGS,0
C0000091,ACC000004,3,3,21700,1.0,0.0,0,9,0.9571,1654,3,SAVINGS,1
C0000092,ACC000043,1,2,9500,0.0316,10.43,1,0,0.0,1074,9,SAVINGS,0
C0000092,ACC000044,2,2,9200,1.0,0.0,0,0,0.0,1820,9,SAVINGS,1
C0000093,ACC000037,1,3,11200,0.0357,16.39,1,2,0.5034,270,5,SAVINGS,0
C0000093,ACC000040,2,3,10800,0.037,13.6,1,3,0.6501,2146,5,CURRENT,0
C0000093,ACC000039,3,3,10400,1.0,0.0,0,3,0.6501,1441,5,SAVINGS,1
C0000094,ACC001075,1,3,26300,0.0228,5.04,1,0,0.0,1000,3,SAVINGS,0
C0000094,ACC001073,2,3,12377,0.0062,3.23,1,0,0.0,983,3,SAVINGS,0
C0000094,ACC001074,2,3,13323,0.0092,23.55,1,0,0.0,1126,3,SAVINGS,0
C0000094,ACC001075,3,3,51800,1.0,0.0,0,0,0.0,1000,3,SAVINGS,1
C0000095,ACC000011,1,3,68900,0.0319,4.58,1,1,0.2953,625,12,SAVINGS,0
C0000095,ACC000009,2,3,66700,0.0105,7.3,1,1,0.2953,1772,12,SAVINGS,0
C0000095,ACC000012,3,3,66000,1.0,0.0,0,2,0.5034,2096,12,SAVINGS,1
C0000096,ACC000005,1,3,29600,0.0304,20.35,1,10,0.9698,1619,3,SAVINGS,0
C0000096,ACC000006,2,3,15001,0.0134,3.29,1,10,0.9698,1301,3,SAVINGS,0
C0000096,ACC000004,2,3,13699,0.0291,16.81,1,10,0.9698,1654,3,SAVINGS,0
C0000096,ACC000006,3,3,43101,1.0,0.0,0,10,0.9698,1301,3,SAVINGS,1
C0000097,ACC000174,1,3,3200,0.0312,7.45,1,0,0.0,1139,3,SAVINGS,0
C0000097,ACC000175,2,3,2049,0.0239,8.6,1,0,0.0,1035,3,SAVINGS,0
C0000097,ACC000173,2,3,1051,0.0485,11.86,1,0,0.0,1167,3,SAVINGS,0
C0000097,ACC000175,3,3,5049,1.0,0.0,0,0,0.0,1035,3,SAVINGS,1
C0000098,ACC000004,1,3,39100,0.0077,17.7,1,11,0.9787,1654,3,SAVINGS,0
C0000098,ACC000006,2,3,38800,0.0077,22.28,1,11,0.9787,1301,3,SAVINGS,0
C0000098,ACC000005,3,3,38500,1.0,0.0,0,11,0.9787,1619,3,SAVINGS,1
C0000099,ACC000025,1,3,13500,0.0222,24.9,1,1,0.2953,396,8,CURRENT,0
C0000099,ACC000022,2,3,5578,0.014,15.11,1,2,0.5034,431,8,CURRENT,0
C0000099,ACC000029,2,3,4296,0.0223,14.98,1,1,0.2953,1482,8,SAVINGS,0
C0000099,ACC000028,2,3,3326,0.0078,10.96,1,1,0.2953,707,8,CURRENT,0
C0000099,ACC000024,3,3,13000,1.0,0.0,0,1,0.2953,602,8,SAVINGS,1
C0000100,ACC000425,1,3,115500,0.0095,12.61,1,0,0.0,292,3,CURRENT,0
C0000100,ACC000424,2,3,53458,0.016,6.44,1,0,0.0,837,3,SAVINGS,0
C0000100,ACC000423,2,3,60942,0.0105,8.09,1,0,0.0,1870,3,SAVINGS,0
C0000100,ACC000425,3,3,228400,1.0,0.0,0,0,0.0,292,3,CURRENT,1
C0000101,ACC001900,1,4,42600,0.0188,18.07,1,0,0.0,612,5,SAVINGS,0
C0000101,ACC001898,2,4,30795,0.0096,21.94,1,0,0.0,1596,5,SAVINGS,0
C0000101,ACC001897,2,4,11005,0.0186,22.46,1,0,0.0,1581,5,SAVINGS,0
C0000101,ACC001901,3,4,19318,0.0113,10.98,1,0,0.0,1564,5,SAVINGS,0
C0000101,ACC001899,3,4,21982,0.031,9.81,1,0,0.0,800,5,SAVINGS,0
C0000101,ACC001901,4,4,59718,1.0,0.0,0,0,0.0,1564,5,SAVINGS,1
C0000102,ACC000792,1,3,2500,0.04,24.83,1,0,0.0,607,3,SAVINGS,0
C0000102,ACC000794,2,3,2400,0.0417,8.28,1,0,0.0,284,3,SAVINGS,0
C0000102,ACC000793,3,3,2300,1.0,0.0,0,0,0.0,947,3,SAVINGS,1
C0000103,ACC000246,1,3,1000,0.0,9.53,1,0,0.0,415,3,CURRENT,0
C0000103,ACC000245,2,3,425,0.0588,9.16,1,0,0.0,1023,3,SAVINGS,0
C0000103,ACC000247,2,3,975,0.0,8.99,1,0,0.0,123,3,SAVINGS,0
C0000103,ACC000247,3,3,1975,1.0,0.0,0,0,0.0,123,3,SAVINGS,1
C0000104,ACC000005,1,3,25500,0.0314,10.68,1,12,0.985,1619,3,SAVINGS,0
C0000104,ACC000006,2,3,24700,0.0405,17.4,1,12,0.985,1301,3,SAVINGS,0
C0000104,ACC000004,3,3,23700,1.0,0.0,0,12,0.985,1654,3,SAVINGS,1
C0000105,ACC000174,1,3,1213600,0.0272,22.93,1,1,0.2953,1139,3,SAVINGS,0
C0000105,ACC000175,2,3,1180600,0.0304,11.71,1,1,0.2953,1035,3,SAVINGS,0
C0000105,ACC000173,3,3,1144700,1.0,0.0,0,1,0.2953,1167,3,SAVINGS,1
C0000106,ACC000435,1,3,8200,0.0366,12.7,1,0,0.0,672,3,SAVINGS,0
C0000106,ACC000433,2,3,4698,0.0,4.74,1,0,0.0,35,3,CURRENT,0
C0000106,ACC000434,2,3,3202,0.0319,18.71,1,0,0.0,1703,3,SAVINGS,0
C0000106,ACC000435,3,3,16000,1.0,0.0,0,0,0.0,672,3,SAVINGS,1
C0000107,ACC000002,1,3,4400,0.0,16.89,1,17,0.9974,1451,3,SAVINGS,0
C0000107,ACC000001,2,3,4400,0.0227,8.63,1,16,0.9963,870,3,SAVINGS,0
C0000107,ACC000003,3,3,4300,1.0,0.0,0,16,0.9963,1227,3,SAVINGS,1
C0000108,ACC000113,1,2,644600,0.0186,15.01,1,0,0.0,1554,5,SAVINGS,0
C0000108,ACC000114,2,2,632600,1.0,0.0,0,0,0.0,1648,5,SAVINGS,1
C0000109,ACC000153,1,3,240700,0.005,10.68,1,0,0.0,1244,3,SAVINGS,0
C0000109,ACC000151,2,3,122210,0.0181,11.27,1,0,0.0,2156,3,SAVINGS,0
C0000109,ACC000152,2,3,117290,0.034,18.87,1,0,0.0,654,3,SAVINGS,0
C0000109,ACC000153,3,3,474000,1.0,0.0,0,0,0.0,1244,3,SAVINGS,1
C0000110,ACC000001,1,3,16700,0.006,11.15,1,17,0.9974,870,3,SAVINGS,0
C0000110,ACC000003,2,3,15172,0.0113,12.58,1,17,0.9974,1227,3,SAVINGS,0
C0000110,ACC000002,2,3,1428,0.0196,15.78,1,18,0.9982,1451,3,SAVINGS,0
C0000110,ACC000003,3,3,31572,1.0,0.0,0,17,0.9974,1227,3,SAVINGS,1
C0000111,ACC000002,1,2,2220000,0.0265,9.21,1,19,0.9987,1451,3,SAVINGS,0
C0000111,ACC000001,2,2,2161200,1.0,0.0,0,18,0.9982,870,3,SAVINGS,1
C0000112,ACC000267,1,3,73500,0.0299,15.78,1,0,0.0,1228,4,SAVINGS,0
C0000112,ACC000268,2,3,33098,0.015,3.42,1,0,0.0,54,4,SAVINGS,0
C0000112,ACC000269,2,3,17952,0.0196,13.84,1,0,0.0,214,4,SAVINGS,0
C0000112,ACC000270,2,3,70450,0.0277,2.24,1,0,0.0,2138,4,SAVINGS,0
C0000112,ACC000270,3,3,138950,1.0,0.0,0,0,0.0,2138,4,SAVINGS,1
C0000113,ACC000004,1,3,196200,0.0143,10.92,1,13,0.9894,1654,3,SAVINGS,0
C0000113,ACC000006,2,3,35667,0.0271,23.61,1,13,0.9894,1301,3,SAVINGS,0
C0000113,ACC000005,2,3,157733,0.0243,3.61,1,13,0.9894,1619,3,SAVINGS,0
C0000113,ACC000006,3,3,224267,1.0,0.0,0,13,0.9894,1301,3,SAVINGS,1
C0000114,ACC000003,1,3,2220000,0.0081,2.93,1,18,0.9982,1227,3,SAVINGS,0
C0000114,ACC000001,2,3,953212,0.0308,7.41,1,19,0.9987,870,3,SAVINGS,0
C0000114,ACC000002,2,3,1248788,0.0272,16.99,1,20,0.9991,1451,3,SAVINGS,0
C0000114,ACC000003,3,3,4358700,1.0,0.0,0,18,0.9982,1227,3,SAVINGS,1
C0000115,ACC000001,1,3,139900,0.0365,19.38,1,20,0.9991,870,3,SAVINGS,0
C0000115,ACC000003,2,3,59820,0.0304,16.39,1,19,0.9987,1227,3,SAVINGS,0
C0000115,ACC000002,2,3,74980,0.0317,12.35,1,21,0.9994,1451,3,SAVINGS,0
C0000115,ACC000003,3,3,190420,1.0,0.0,0,19,0.9987,1227,3,SAVINGS,1
C0000116,ACC000086,1,4,33400,0.0329,3.31,1,2,0.5034,447,5,CURRENT,0
C0000116,ACC000084,2,4,21752,0.0208,9.63,1,2,0.5034,1181,5,SAVINGS,0
C0000116,ACC000083,2,4,10548,0.0046,19.69,1,2,0.5034,267,5,CURRENT,0
C0000116,ACC000085,3,4,31800,0.0189,22.12,1,2,0.5034,148,5,SAVINGS,0
C0000116,ACC000087,4,4,31200,1.0,0.0,0,2,0.5034,1365,5,CURRENT,1
C0000117,ACC000003,1,3,92500,0.0054,24.51,1,20,0.9991,1227,3,SAVINGS,0
C0000117,ACC000001,2,3,52681,0.0224,6.37,1,21,0.9994,870,3,SAVINGS,0
C0000117,ACC000002,2,3,39319,0.0386,3.49,1,22,0.9995,1451,3,SAVINGS,0
C0000117,ACC000003,3,3,181800,1.0,0.0,0,20,0.9991,1227,3,SAVINGS,1
C0000118,ACC000003,1,3,29100,0.0103,6.51,1,21,0.9994,1227,3,SAVINGS,0
C0000118,ACC000001,2,3,12074,0.0393,8.85,1,22,0.9995,870,3,SAVINGS,0
C0000118,ACC000002,2,3,16726,0.0314,20.62,1,23,0.9997,1451,3,SAVINGS,0
C0000118,ACC000003,3,3,56900,1.0,0.0,0,21,0.9994,1227,3,SAVINGS,1
C0000119,ACC000003,1,3,8400,0.0119,18.31,1,22,0.9995,1227,3,SAVINGS,0
C0000119,ACC000002,2,3,8300,0.0241,21.08,1,24,0.9998,1451,3,SAVINGS,0
C0000119,ACC000001,3,3,8100,1.0,0.0,0,23,0.9997,870,3,SAVINGS,1
C0000120,ACC000034,1,2,3300,0.0303,12.06,1,3,0.6501,1812,3,CURRENT,0
C0000120,ACC000035,2,2,3200,1.0,0.0,0,3,0.6501,873,3,SAVINGS,1
C0000121,ACC000187,1,3,68000,0.0397,9.0,1,0,0.0,740,18,SAVINGS,0
C0000121,ACC000188,2,3,25715,0.0356,15.44,1,0,0.0,1872,18,SAVINGS,0
C0000121,ACC000191,2,3,39585,0.0325,16.82,1,0,0.0,1283,18,SAVINGS,0
C0000121,ACC000183,3,3,63100,1.0,0.0,0,0,0.0,456,18,CURRENT,1
C0000122,ACC001111,1,3,117800,0.0221,9.37,1,0,0.0,875,3,SAVINGS,0
C0000122,ACC001112,2,3,115200,0.0226,19.55,1,0,0.0,2048,3,SAVINGS,0
C0000122,ACC001110,3,3,112600,1.0,0.0,0,0,0.0,1596,3,SAVINGS,1
C0000123,ACC000004,1,3,3500,0.0286,8.67,1,14,0.9926,1654,3,SAVINGS,0
C0000123,ACC000005,2,3,3400,0.0294,8.19,1,14,0.9926,1619,3,SAVINGS,0
C0000123,ACC000006,3,3,3300,1.0,0.0,0,14,0.9926,1301,3,SAVINGS,1
C0000124,ACC000630,1,3,82000,0.0232,3.83,1,0,0.0,414,3,CURRENT,0
C0000124,ACC000631,2,3,46238,0.016,7.79,1,0,0.0,1631,3,CURRENT,0
C0000124,ACC000629,2,3,33862,0.0195,18.57,1,0,0.0,402,3,SAVINGS,0
C0000124,ACC000631,3,3,124938,1.0,0.0,0,0,0.0,1631,3,CURRENT,1
C0000125,ACC000011,1,5,190300,0.0252,9.04,1,2,0.5034,625,12,SAVINGS,0
C0000125,ACC000012,2,5,139072,0.0242,6.92,1,3,0.6501,2096,12,SAVINGS,0
C0000125,ACC000010,2,5,8562,0.0189,18.85,1,2,0.5034,387,12,SAVINGS,0
C0000125,ACC000014,2,5,37867,0.0308,21.51,1,2,0.5034,886,12,SAVINGS,0
C0000125,ACC000016,3,5,180800,0.0326,6.81,1,2,0.5034,1394,12,SAVINGS,0
C0000125,ACC000018,4,5,174900,0.016,8.41,1,2,0.5034,1680,12,SAVINGS,0
C0000125,ACC000007,5,5,172100,1.0,0.0,0,3,0.6501,1026,12,SAVINGS,1
C0000126,ACC000035,1,2,3600,0.0278,20.69,1,4,0.7534,873,3,SAVINGS,0
C0000126,ACC000033,2,2,3500,1.0,0.0,0,3,0.6501,1438,3,SAVINGS,1
C0000127,ACC000014,1,4,122300,0.0114,12.21,1,3,0.6501,886,12,SAVINGS,0
C0000127,ACC000017,2,4,120900,0.0265,6.72,1,1,0.2953,2033,12,CURRENT,0
C0000127,ACC000013,3,4,117700,0.0238,20.43,1,2,0.5034,711,12,SAVINGS,0
C0000127,ACC000010,4,4,114900,1.0,0.0,0,3,0.6501,387,12,SAVINGS,1
C0000128,ACC000117,1,3,80400,0.0149,9.85,1,1,0.2953,673,6,SAVINGS,0
C0000128,ACC000120,2,3,79200,0.0088,7.8,1,2,0.5034,1743,6,CURRENT,0
C0000128,ACC000118,3,3,78500,1.0,0.0,0,2,0.5034,2046,6,SAVINGS,1
C0000129,ACC000015,1,4,2100,0.0476,9.32,1,2,0.5034,1880,12,CURRENT,0
C0000129,ACC000014,2,4,936,0.0385,8.29,1,4,0.7534,886,12,SAVINGS,0
C0000129,ACC000011,2,4,1064,0.0602,8.25,1,3,0.6501,625,12,SAVINGS,0
C0000129,ACC000017,3,4,1260,0.0476,23.89,1,2,0.5034,2033,12,CURRENT,0
C0000129,ACC000016,3,4,640,0.0625,4.67,1,3,0.6501,1394,12,SAVINGS,0
C0000129,ACC000007,4,4,1800,1.0,0.0,0,4,0.7534,1026,12,SAVINGS,1
C0000130,ACC000032,1,3,2220000,0.0263,20.2,1,3,0.6501,157,3,SAVINGS,0
C0000130,ACC000031,2,3,716364,0.0221,14.98,1,3,0.6501,1935,3,SAVINGS,0
C0000130,ACC000030,2,3,1445236,0.0367,9.13,1,3,0.6501,1649,3,SAVINGS,0
C0000130,ACC000032,3,3,4312700,1.0,0.0,0,3,0.6501,157,3,SAVINGS,1
C0000131,ACC000035,1,3,141800,0.0205,18.17,1,5,0.8262,873,3,SAVINGS,0
C0000131,ACC000034,2,3,138900,0.0274,14.12,1,4,0.7534,1812,3,CURRENT,0
C0000131,ACC000033,3,3,135100,1.0,0.0,0,4,0.7534,1438,3,SAVINGS,1
C0000132,ACC000084,1,5,2220000,0.0388,13.73,1,3,0.6501,1181,5,SAVINGS,0
C0000132,ACC000086,2,5,2133800,0.0246,11.04,1,3,0.6501,447,5,CURRENT,0
C0000132,ACC000083,3,5,2081400,0.0349,20.17,1,3,0.6501,267,5,CURRENT,0
C0000132,ACC000087,4,5,2008700,0.0106,5.44,1,3,0.6501,1365,5,CURRENT,0
C0000132,ACC000085,5,5,1987500,1.0,0.0,0,3,0.6501,148,5,SAVINGS,1
C0000133,ACC000011,1,3,334300,0.0179,4.53,1,4,0.7534,625,12,SAVINGS,0
C0000133,ACC000017,2,3,34985,0.0224,5.69,1,3,0.6501,2033,12,CURRENT,0
C0000133,ACC000014,2,3,73932,0.0167,3.6,1,5,0.8262,886,12,SAVINGS,0
C0000133,ACC000012,2,3,219382,0.0259,17.11,1,4,0.7534,2096,12,SAVINGS,0
C0000133,ACC000018,3,3,320600,1.0,0.0,0,3,0.6501,1680,12,SAVINGS,1
C0000134,ACC000003,1,2,2000,0.0,3.36,1,23,0.9997,1227,3,SAVINGS,0
C0000134,ACC000001,2,2,2000,1.0,0.0,0,24,0.9998,870,3,SAVINGS,1
C0000135,ACC000026,1,3,25900,0.0154,4.16,1,1,0.2953,1512,8,SAVINGS,0
C0000135,ACC000027,2,3,25500,0.0078,7.24,1,1,0.2953,1141,8,CURRENT,0
C0000135,ACC000023,3,3,25300,1.0,0.0,0,2,0.5034,2053,8,SAVINGS,1
C0000136,ACC000062,1,3,9100,0.033,5.74,1,0,0.0,2130,3,SAVINGS,0
C0000136,ACC000064,2,3,8800,0.0114,12.68,1,0,0.0,2183,3,SAVINGS,0
C0000136,ACC000063,3,3,8700,1.0,0.0,0,0,0.0,1176,3,SAVINGS,1
C0000137,ACC000535,1,3,6300,0.0317,19.65,1,0,0.0,1775,3,SAVINGS,0
C0000137,ACC000534,2,3,6100,0.0328,18.4,1,0,0.0,259,3,SAVINGS,0
C0000137,ACC000533,3,3,5900,1.0,0.0,0,0,0.0,889,3,SAVINGS,1
C0000138,ACC000426,1,4,8100,0.0123,15.59,1,0,0.0,526,4,SAVINGS,0
C0000138,ACC000429,2,4,8000,0.0125,8.56,1,0,0.0,1340,4,SAVINGS,0
C0000138,ACC000427,3,4,7900,0.0253,7.38,1,1,0.2953,395,4,CURRENT,0
C0000138,ACC000428,4,4,7700,1.0,0.0,0,1,0.2953,462,4,SAVINGS,1
C0000139,ACC000021,1,3,27800,0.0288,17.07,1,4,0.7534,1756,3,SAVINGS,0
C0000139,ACC000020,2,3,27000,0.0222,17.06,1,4,0.7534,1797,3,SAVINGS,0
C0000139,ACC000019,3,3,26400,1.0,0.0,0,4,0.7534,574,3,SAVINGS,1
C0000140,ACC000694,1,3,106300,0.031,21.49,1,0,0.0,1303,3,SAVINGS,0
C0000140,ACC000695,2,3,74211,0.0109,7.37,1,0,0.0,1972,3,SAVINGS,0
C0000140,ACC000693,2,3,28789,0.0309,8.02,1,0,0.0,631,3,SAVINGS,0
C0000140,ACC000695,3,3,175511,1.0,0.0,0,0,0.0,1972,3,SAVINGS,1
C0000141,ACC000400,1,3,59100,0.0152,1.86,1,0,0.0,1923,18,SAVINGS,0
C0000141,ACC000406,2,3,29069,0.0058,20.28,1,0,0.0,284,18,SAVINGS,0
C0000141,ACC000398,2,3,29131,0.0251,9.4,1,0,0.0,1178,18,SAVINGS,0
C0000141,ACC000409,3,3,57300,1.0,0.0,0,0,0.0,1501,18,SAVINGS,1
C0000142,ACC000132,1,3,60400,0.0132,2.3,1,1,0.2953,94,3,CURRENT,0
C0000142,ACC000133,2,3,59600,0.0084,2.04,1,1,0.2953,205,3,SAVINGS,0
C0000142,ACC000131,3,3,59100,1.0,0.0,0,1,0.2953,476,3,CURRENT,1
C0000143,ACC000001,1,3,1600,0.0,8.28,1,25,0.9998,870,3,SAVINGS,0
C0000143,ACC000003,2,3,1600,0.0,23.97,1,24,0.9998,1227,3,SAVINGS,0
C0000143,ACC000002,3,3,1600,1.0,0.0,0,25,0.9998,1451,3,SAVINGS,1
C0000144,ACC000239,1,2,5700,0.0175,20.15,1,0,0.0,752,3,SAVINGS,0
C0000144,ACC000240,2,2,5600,1.0,0.0,0,0,0.0,648,3,SAVINGS,1
C0000145,ACC000322,1,3,15400,0.0195,17.34,1,0,0.0,112,4,SAVINGS,0
C0000145,ACC000320,2,3,6024,0.0372,24.1,1,0,0.0,732,4,SAVINGS,0
C0000145,ACC000321,2,3,9076,0.0084,15.69,1,0,0.0,1147,4,SAVINGS,0
C0000145,ACC000319,3,3,14800,1.0,0.0,0,0,0.0,87,4,SAVINGS,1
C0000146,ACC000031,1,2,9800,0.0306,20.14,1,4,0.7534,1935,3,SAVINGS,0
C0000146,ACC000030,2,2,9500,1.0,0.0,0,4,0.7534,1649,3,SAVINGS,1
C0000147,ACC000004,1,3,7300,0.0274,8.32,1,15,0.9948,1654,3,SAVINGS,0
C0000147,ACC000006,2,3,7100,0.0282,18.79,1,15,0.9948,1301,3,SAVINGS,0
C0000147,ACC000005,3,3,6900,1.0,0.0,0,15,0.9948,1619,3,SAVINGS,1
C0000148,ACC000020,1,2,579100,0.034,15.84,1,5,0.8262,1797,3,SAVINGS,0
C0000148,ACC000019,2,2,559400,1.0,0.0,0,5,0.8262,574,3,SAVINGS,1
C0000149,ACC000153,1,3,15900,0.0377,18.92,1,1,0.2953,1244,3,SAVINGS,0
C0000149,ACC000151,2,3,8109,0.0381,20.24,1,1,0.2953,2156,3,SAVINGS,0
C0000149,ACC000152,2,3,7191,0.0266,23.72,1,1,0.2953,654,3,SAVINGS,0
