account_id,transaction_velocity_24h,unique_counterparties_7d,incoming_outgoing_ratio,avg_holding_time_minutes,ring_membership,prior_case_count,is_fraud_account
NACC000533,0.853,3,0.682,307.55,0,0,0
NACC000534,1.012,2,1.133,1078.53,0,0,0
NACC000535,1.633,2,0.642,781.41,0,0,0
NACC000536,1.427,3,1.133,332.12,0,0,0
NACC000537,4.173,5,0.664,641.39,0,0,0
NACC000538,1.27,2,1.344,584.82,0,0,0
NACC000539,1.295,1,1.383,653.38,0,0,0
NACC000540,3.117,1,0.761,459.51,0,0,0
NACC000541,2.627,4,1.391,533.14,0,0,0
NACC000542,4.29,5,1.136,723.55,0,0,0
NACC000543,1.96,2,0.883,531.95,0,0,0
NACC000544,1.305,2,1.238,393.39,0,0,0
NACC000545,1.459,3,1.021,379.18,0,0,0
NACC000546,0.92,3,1.248,274.89,0,0,0
NACC000547,5.639,5,1.233,448.92,0,0,0
NACC000548,3.348,2,1.338,882.31,0,0,0
NACC000549,2.431,5,0.669,316.32,0,0,0
NACC000550,0.627,5,1.194,154.96,0,0,0
NACC000551,2.483,5,1.165,147.32,0,0,0
NACC000552,1.458,3,0.953,418.97,0,0,0
NACC000553,1.622,4,1.101,309.49,0,0,0
NACC000554,0.969,4,1.447,465.82,0,0,0
NACC000555,7.366,5,1.305,818.43,0,0,0
NACC000556,3.421,5,0.95,506.12,0,0,0
NACC000557,2.868,4,1.464,791.8,0,0,0
NACC000558,2.913,2,1.293,315.5,0,0,0
NACC000559,5.283,5,1.406,379.75,0,0,0
NACC000560,1.745,1,0.706,482.58,0,0,0
NACC000561,2.388,2,1.497,191.61,0,0,0
NACC000562,4.507,5,0.799,367.5,0,0,0
NACC000563,1.376,3,1.474,950.08,0,0,0
NACC000564,4.897,3,1.467,418.36,0,0,0
NACC000565,2.278,3,0.795,530.76,0,0,0
NACC000566,9.435,3,0.644,434.54,0,0,0
NACC000567,1.678,4,0.777,597.62,0,0,0
NACC000568,0.447,2,1.427,612.68,0,0,0
NACC000569,1.53,5,1.465,841.99,0,0,0
NACC000570,2.898,4,1.164,316.62,0,0,0
NACC000571,4.075,5,0.628,680.03,0,0,0
NACC000572,1.986,5,1.238,267.46,0,0,0
NACC000573,0.942,5,0.786,453.16,0,0,0
NACC000574,1.64,3,0.876,999.31,0,0,0
NACC000575,2.091,5,0.832,246.3,0,0,0
NACC000576,1.1,4,0.687,325.99,0,0,0
NACC000577,1.211,2,0.626,455.02,0,0,0
NACC000578,5.454,4,1.069,836.15,0,0,0
NACC000579,6.385,3,1.477,573.6,0,0,0
NACC000580,2.672,2,1.365,337.58,0,0,0
NACC000581,1.562,2,0.9,416.88,0,0,0
NACC000582,2.724,1,0.934,287.22,0,0,0
NACC000583,4.803,4,0.77,407.53,0,0,0
NACC000584,3.242,4,1.048,205.01,0,0,0
NACC000585,6.021,5,0.962,47.51,0,0,0
NACC000586,2.114,1,1.163,219.91,0,0,0
NACC000587,2.347,1,1.153,475.86,0,0,0
NACC000588,3.297,2,1.413,448.72,0,0,0
NACC000589,5.224,4,1.306,768.55,0,0,0
NACC000590,3.286,1,0.752,416.11,0,0,0
NACC000591,2.98,5,1.125,50.56,0,0,0
NACC000592,0.731,2,0.775,151.8,0,0,0
NACC000593,6.207,3,1.148,366.27,0,0,0
NACC000594,1.875,5,0.753,429.77,0,0,0
NACC000595,0.231,1,1.082,470.2,0,0,0
NACC000596,2.596,1,0.739,582.43,0,0,0
NACC000597,3.155,1,0.766,735.46,0,0,0
NACC000598,2.306,2,1.419,697.12,0,0,0
NACC000599,2.801,3,1.234,252.2,0,0,0
NACC000600,3.128,1,1.184,147.35,0,0,0
NACC000601,1.428,2,0.619,496.32,0,0,0
NACC000602,2.027,2,1.127,507.67,0,0,0
NACC000603,2.676,4,0.885,562.29,0,0,0
NACC000604,2.178,3,0.753,540.46,0,0,0
NACC000605,0.511,4,0.97,470.89,0,0,0
NACC000606,0.454,3,1.075,352.11,0,0,0
NACC000607,1.106,2,1.221,305.18,0,0,0
NACC000608,3.066,5,0.862,415.8,0,0,0
NACC000609,4.784,5,1.4,345.66,0,0,0
NACC000610,4.436,2,1.342,417.76,0,0,0
NACC000611,0.597,5,1.265,403.99,0,0,0
NACC000612,2.389,4,1.421,453.95,0,0,0
NACC000613,2.491,2,0.666,338.51,0,0,0
NACC000614,4.058,3,1.185,331.55,0,0,0
NACC000615,0.933,3,0.685,406.55,0,0,0
NACC000616,1.286,5,0.962,659.43,0,0,0
NACC000617,3.053,4,0.704,407.25,0,0,0
NACC000618,2.746,3,1.176,250.9,0,0,0
NACC000619,2.18,2,0.993,284.74,0,0,0
NACC000620,0.369,5,0.617,287.17,0,0,0
NACC000621,3.397,2,0.769,229.34,0,0,0
NACC000622,0.567,3,1.166,493.95,0,0,0
NACC000623,1.95,1,0.781,377.49,0,0,0
NACC000624,0.963,2,1.059,1023.21,0,0,0
NACC000625,3.245,5,0.747,511.08,0,0,0
NACC000626,4.681,5,1.334,365.96,0,0,0
NACC000627,4.614,5,0.985,235.36,0,0,0
NACC000628,1.672,4,1.155,253.45,0,0,0
NACC000629,1.706,4,1.41,835.66,0,0,0
NACC000630,0.252,3,1.31,553.22,0,0,0
NACC000631,1.982,2,1.422,321.29,0,0,0
NACC000632,3.375,4,0.643,361.21,0,0,0
NACC000633,1.294,4,0.81,359.6,0,0,0
NACC000634,2.083,2,1.224,725.56,0,0,0
NACC000635,2.705,4,0.817,456.88,0,0,0
NACC000636,2.959,4,0.775,671.67,0,0,0
NACC000637,0.644,1,1.197,414.17,0,0,0
NACC000638,2.477,5,0.951,1122.47,0,0,0
NACC000639,6.713,1,0.717,1426.78,0,0,0
NACC000640,2.97,2,1.498,554.23,0,0,0
NACC000641,0.104,3,1.187,402.53,0,0,0
NACC000642,2.471,4,1.162,958.29,0,0,0
NACC000643,0.902,4,0.989,628.83,0,0,0
NACC000644,0.699,4,1.19,671.96,0,0,0
NACC000645,8.94,5,1.416,509.38,0,0,0
NACC000646,4.981,2,1.213,532.94,0,0,0
NACC000647,1.438,5,1.241,449.46,0,0,0
NACC000648,5.95,3,0.86,463.38,0,0,0
NACC000649,1.174,1,0.912,697.25,0,0,0
NACC000650,2.207,2,1.088,521.0,0,0,0
NACC000651,1.342,1,1.443,898.65,0,0,0
NACC000652,2.6,5,0.789,473.99,0,0,0
NACC000653,2.231,2,0.664,394.05,0,0,0
NACC000654,4.343,5,0.661,139.43,0,0,0
NACC000655,4.164,3,0.728,695.98,0,0,0
NACC000656,3.995,3,1.492,197.93,0,0,0
NACC000657,4.029,4,1.185,499.66,0,0,0
NACC000658,0.775,5,1.294,440.55,0,0,0
NACC000659,5.254,2,1.005,320.22,0,0,0
NACC000660,2.456,4,1.244,322.46,0,0,0
NACC000661,2.721,4,1.11,514.43,0,0,0
NACC000662,1.382,3,1.044,315.0,0,0,0
NACC000663,0.544,5,1.37,392.73,0,0,0
NACC000664,1.424,1,1.106,495.34,0,0,0
NACC000665,5.897,3,1.424,145.95,0,0,0
NACC000666,1.361,3,0.732,493.97,0,0,0
NACC000667,3.259,4,0.844,456.2,0,0,0
NACC000668,3.122,1,1.168,97.09,0,0,0
NACC000669,0.715,3,1.049,319.16,0,0,0
NACC000670,3.502,4,0.874,699.9,0,0,0
NACC000671,1.538,4,1.25,780.31,0,0,0
NACC000672,3.123,5,1.33,508.74,0,0,0
NACC000673,1.129,4,1.447,361.47,0,0,0
NACC000674,0.39,1,1.358,671.1,0,0,0
NACC000675,1.289,1,1.5,668.14,0,0,0
NACC000676,1.594,3,0.756,670.84,0,0,0
NACC000677,5.072,3,1.417,664.37,0,0,0
NACC000678,0.738,4,1.245,605.19,0,0,0
NACC000679,6.632,1,1.168,552.35,0,0,0
NACC000680,3.807,1,0.651,318.07,0,0,0
NACC000681,2.966,5,0.817,214.71,0,0,0
NACC000682,1.016,5,1.339,286.19,0,0,0
NACC000683,2.678,4,1.245,445.38,0,0,0
NACC000684,6.324,1,1.028,807.04,0,0,0
NACC000685,1.967,3,1.37,304.36,0,0,0
NACC000686,4.468,5,0.765,429.12,0,0,0
NACC000687,1.232,5,1.127,493.64,0,0,0
NACC000688,1.243,2,1.045,262.94,0,0,0
NACC000689,0.197,4,0.974,270.75,0,0,0
NACC000690,1.027,2,0.942,1079.03,0,0,0
NACC000691,1.147,2,1.088,309.82,0,0,0
NACC000692,4.063,2,0.637,337.91,0,0,0
NACC000693,0.451,1,1.107,134.42,0,0,0
NACC000694,6.118,3,0.744,218.37,0,0,0
NACC000695,0.848,5,0.719,276.26,0,0,0
NACC000696,1.476,4,0.763,697.29,0,0,0
NACC000697,3.074,4,0.964,151.36,0,0,0
NACC000698,0.18,2,0.904,113.01,0,0,0
NACC000699,9.298,4,0.672,163.33,0,0,0
NACC000700,1.025,1,0.658,795.44,0,0,0
NACC000701,2.58,2,0.741,247.98,0,0,0
NACC000702,3.704,1,1.481,893.71,0,0,0
NACC000703,0.937,2,0.651,61.39,0,0,0
NACC000704,0.983,5,0.797,823.96,0,0,0
NACC000705,2.533,3,1.176,737.43,0,0,0
NACC000706,2.617,1,1.025,274.28,0,0,0
NACC000707,1.557,2,1.1,513.0,0,0,0
NACC000708,1.978,4,1.229,481.67,0,0,0
NACC000709,7.736,4,1.364,1616.0,0,0,0
NACC000710,3.729,3,1.271,524.62,0,0,0
NACC000711,1.542,5,0.726,428.94,0,0,0
NACC000712,1.507,1,0.767,408.0,0,0,0
NACC000713,1.752,3,0.806,370.6,0,0,0
NACC000714,2.46,2,1.262,264.07,0,0,0
NACC000715,6.168,2,0.907,105.41,0,0,0
NACC000716,3.823,2,1.43,287.33,0,0,0
NACC000717,0.364,1,0.754,882.97,0,0,0
NACC000718,2.316,1,1.064,548.03,0,0,0
NACC000719,0.745,5,1.398,372.67,0,0,0
NACC000720,1.729,1,1.105,572.87,0,0,0
NACC000721,3.204,3,1.028,260.55,0,0,0
NACC000722,1.098,3,1.109,595.47,0,0,0
NACC000723,2.416,4,1.435,87.46,0,0,0
NACC000724,6.496,2,0.714,572.26,0,0,0
NACC000725,0.296,5,1.092,472.86,0,0,0
NACC000726,2.686,4,1.478,937.0,0,0,0
NACC000727,4.162,1,0.686,364.58,0,0,0
NACC000728,1.5,2,0.788,697.25,0,0,0
NACC000729,2.569,3,1.09,408.46,0,0,0
NACC000730,1.177,3,0.954,493.32,0,0,0
NACC000731,1.737,2,1.002,820.98,0,0,0
NACC000732,6.198,4,1.194,1020.62,0,0,0
NACC000733,1.112,2,1.373,420.47,0,0,0
NACC000734,2.323,2,0.851,443.47,0,0,0
NACC000735,4.128,1,0.67,297.98,0,0,0
NACC000736,3.859,4,0.934,478.22,0,0,0
NACC000737,5.908,1,1.154,582.35,0,0,0
NACC000738,4.816,2,1.265,543.91,0,0,0
NACC000739,5.179,1,1.354,503.54,0,0,0
NACC000740,3.5,3,1.346,692.85,0,0,0
NACC000741,8.931,3,1.215,370.63,0,0,0
NACC000742,2.343,2,1.172,515.36,0,0,0
NACC000743,3.034,1,1.228,285.02,0,0,0
NACC000744,1.969,1,0.704,622.88,0,0,0
NACC000745,0.191,4,0.879,645.48,0,0,0
NACC000746,2.166,2,1.245,300.3,0,0,0
NACC000747,0.153,1,1.007,258.05,0,0,0
NACC000748,1.223,2,1.131,457.06,0,0,0
NACC000749,2.118,4,1.051,272.72,0,0,0
NACC000750,1.178,2,0.747,151.79,0,0,0
NACC000751,1.826,1,0.899,523.87,0,0,0
NACC000752,2.707,2,0.762,664.38,0,0,0
NACC000753,5.547,5,0.871,348.39,0,0,0
NACC000754,0.64,3,1.491,590.39,0,0,0
NACC000755,1.547,2,1.334,198.24,0,0,0
NACC000756,4.55,1,0.628,845.86,0,0,0
NACC000757,1.766,3,1.077,366.99,0,0,0
NACC000758,0.816,4,1.099,379.04,0,0,0
NACC000759,1.103,1,0.933,692.51,0,0,0
NACC000760,2.318,2,1.345,463.39,0,0,0
NACC000761,3.406,2,0.628,640.72,0,0,0
NACC000762,1.003,1,0.93,472.44,0,0,0
NACC000763,4.207,5,0.62,534.96,0,0,0
NACC000764,3.845,4,1.294,640.98,0,0,0
NACC000765,1.703,1,1.302,579.2,0,0,0
NACC000766,4.326,4,0.907,312.73,0,0,0
NACC000767,3.692,2,1.341,572.79,0,0,0
NACC000768,4.47,1,1.486,304.2,0,0,0
NACC000769,0.755,3,1.136,388.6,0,0,0
NACC000770,0.86,5,0.985,241.71,0,0,0
NACC000771,3.25,5,1.128,876.56,0,0,0
NACC000772,5.211,2,0.767,259.92,0,0,0
NACC000773,0.521,4,0.733,475.99,0,0,0
NACC000774,0.905,2,1.022,330.12,0,0,0
NACC000775,1.744,1,1.042,423.11,0,0,0
NACC000776,0.444,2,0.993,486.56,0,0,0
NACC000777,1.702,2,1.311,370.07,0,0,0
NACC000778,2.922,3,1.2,342.89,0,0,0
NACC000779,3.414,4,1.031,134.02,0,0,0
NACC000780,4.821,2,1.068,598.08,0,0,0
NACC000781,3.267,4,0.666,464.85,0,0,0
NACC000782,1.633,1,1.135,243.32,0,0,0
NACC000783,4.853,5,0.917,688.06,0,0,0
NACC000784,7.483,3,0.735,548.83,0,0,0
NACC000785,2.985,1,1.037,255.42,0,0,0
NACC000786,0.793,2,0.657,416.96,0,0,0
NACC000787,0.905,1,1.481,183.0,0,0,0
NACC000788,5.528,1,0.821,591.36,0,0,0
NACC000789,0.646,2,0.963,418.08,0,0,0
NACC000790,2.63,2,1.014,342.17,0,0,0
NACC000791,1.795,1,0.71,289.78,0,0,0
NACC000792,0.87,3,1.048,269.05,0,0,0
NACC000793,2.406,3,0.754,157.24,0,0,0
NACC000794,4.497,5,1.169,332.33,0,0,0
NACC000795,2.083,1,1.197,335.15,0,0,0
NACC000796,3.198,4,1.212,484.83,0,0,0
NACC000797,2.124,5,0.656,394.15,0,0,0
NACC000798,2.707,5,1.48,204.88,0,0,0
NACC000799,5.369,1,1.289,230.37,0,0,0
NACC000800,0.355,5,1.052,376.32,0,0,0
NACC000801,3.806,5,0.606,368.95,0,0,0
NACC000802,1.629,5,1.048,505.34,0,0,0
NACC000803,2.786,3,1.105,454.29,0,0,0
NACC000804,2.636,4,0.602,350.1,0,0,0
NACC000805,0.6,4,1.302,411.7,0,0,0
NACC000806,3.254,1,0.995,708.18,0,0,0
NACC000807,6.817,3,0.862,658.01,0,0,0
NACC000808,1.301,3,1.407,923.28,0,0,0
NACC000809,3.767,5,0.968,634.11,0,0,0
NACC000810,0.763,3,0.859,625.95,0,0,0
NACC000811,1.52,2,0.709,715.36,0,0,0
NACC000812,0.736,4,1.449,823.61,0,0,0
NACC000813,1.687,2,0.635,250.96,0,0,0
NACC000814,3.157,2,0.996,494.83,0,0,0
NACC000815,4.651,4,1.052,515.95,0,0,0
NACC000816,0.671,4,0.808,329.88,0,0,0
NACC000817,0.287,5,0.667,573.81,0,0,0
NACC000818,1.533,2,0.737,372.75,0,0,0
NACC000819,1.337,4,0.845,235.49,0,0,0
NACC000820,1.909,2,0.938,545.6,0,0,0
NACC000821,4.377,4,0.804,624.88,0,0,0
NACC000822,1.902,3,1.02,217.84,0,0,0
NACC000823,0.261,5,0.948,311.62,0,0,0
NACC000824,3.392,2,0.943,578.04,0,0,0
NACC000825,2.947,5,1.012,159.14,0,0,0
NACC000826,3.239,1,0.924,318.49,0,0,0
NACC000827,3.098,2,1.088,726.77,0,0,0
NACC000828,0.865,5,1.128,280.65,0,0,0
NACC000829,0.566,5,0.847,1330.38,0,0,0
NACC000830,1.921,2,0.777,569.94,0,0,0
NACC000831,0.804,3,0.643,1257.23,0,0,0
NACC000832,2.789,4,0.865,904.15,0,0,0
NACC000833,2.347,1,1.141,560.01,0,0,0
NACC000834,2.931,2,0.824,304.48,0,0,0
NACC000835,4.015,2,1.477,203.11,0,0,0
NACC000836,1.809,2,1.492,220.16,0,0,0
NACC000837,1.98,1,1.339,440.61,0,0,0
NACC000838,1.452,1,0.99,533.91,0,0,0
NACC000839,1.346,2,1.224,912.24,0,0,0
NACC000840,2.97,5,1.442,473.23,0,0,0
NACC000841,2.223,1,0.791,441.53,0,0,0
NACC000842,4.066,3,1.228,225.44,0,0,0
NACC000843,5.022,1,1.404,493.21,0,0,0
NACC000844,0.287,5,0.981,460.04,0,0,0
NACC000845,4.263,4,1.17,406.69,0,0,0
NACC000846,1.955,1,1.111,484.15,0,0,0
NACC000847,2.81,2,1.136,713.49,0,0,0
NACC000848,1.456,1,1.018,335.08,0,0,0
NACC000849,2.874,1,1.335,343.81,0,0,0
NACC000850,4.054,2,0.811,151.91,0,0,0
NACC000851,2.727,2,1.177,368.04,0,0,0
NACC000852,2.869,3,1.078,274.59,0,0,0
NACC000853,0.685,1,0.817,472.54,0,0,0
NACC000854,4.756,2,1.439,918.44,0,0,0
NACC000855,0.683,2,1.083,522.2,0,0,0
NACC000856,1.9,3,0.871,214.91,0,0,0
NACC000857,0.328,5,1.348,304.2,0,0,0
NACC000858,3.683,3,0.698,626.87,0,0,0
NACC000859,2.874,2,1.251,313.11,0,0,0
NACC000860,1.088,3,1.332,454.53,0,0,0
NACC000861,3.224,1,1.367,943.68,0,0,0
NACC000862,2.955,3,1.204,370.76,0,0,0
NACC000863,2.226,4,0.668,384.42,0,0,0
NACC000864,3.393,1,1.246,405.01,0,0,0
NACC000865,2.354,5,1.079,508.03,0,0,0
NACC000866,0.359,1,0.726,1443.3,0,0,0
NACC000867,1.484,5,1.119,183.77,0,0,0
NACC000868,1.569,3,0.875,534.06,0,0,0
NACC000869,1.095,3,0.867,747.35,0,0,0
NACC000870,0.337,4,0.649,631.73,0,0,0
NACC000871,0.507,1,0.975,134.46,0,0,0
NACC000872,5.312,4,0.69,555.57,0,0,0
NACC000873,2.048,2,0.703,128.09,0,0,0
NACC000874,4.114,5,0.888,417.44,0,0,0
NACC000875,1.795,2,1.47,390.57,0,0,0
NACC000876,0.544,1,0.972,604.18,0,0,0
NACC000877,1.143,3,1.179,366.36,0,0,0
NACC000878,0.764,4,1.374,1136.65,0,0,0
NACC000879,0.81,2,0.602,635.47,0,0,0
NACC000880,1.162,2,0.69,386.97,0,0,0
NACC000881,1.741,2,1.164,344.39,0,0,0
NACC000882,1.484,2,0.889,361.9,0,0,0
NACC000883,0.387,4,1.216,244.61,0,0,0
NACC000884,2.694,2,1.0,684.27,0,0,0
NACC000885,3.564,5,1.396,648.0,0,0,0
NACC000886,2.533,1,1.07,245.73,0,0,0
NACC000887,1.805,5,1.064,353.72,0,0,0
NACC000888,0.538,2,0.775,537.37,0,0,0
NACC000889,5.776,1,1.387,331.76,0,0,0
NACC000890,1.312,1,0.949,152.71,0,0,0
NACC000891,1.977,4,1.354,369.94,0,0,0
NACC000892,1.727,4,0.605,410.75,0,0,0
NACC000893,1.467,1,1.072,164.34,0,0,0
NACC000894,0.575,1,1.088,389.34,0,0,0
NACC000895,0.548,2,0.802,317.16,0,0,0
NACC000896,1.393,4,1.428,395.48,0,0,0
NACC000897,8.306,2,1.098,293.95,0,0,0
NACC000898,3.604,1,1.249,245.75,0,0,0
NACC000899,2.705,4,0.763,120.6,0,0,0
NACC000900,1.82,2,1.086,650.07,0,0,0
NACC000901,0.469,5,1.102,750.64,0,0,0
NACC000902,0.316,3,1.111,226.98,0,0,0
NACC000903,1.01,3,1.408,361.49,0,0,0
NACC000904,2.427,2,0.655,480.62,0,0,0
NACC000905,0.6,3,0.624,818.87,0,0,0
NACC000906,0.717,1,1.133,268.09,0,0,0
NACC000907,0.876,5,1.159,707.44,0,0,0
NACC000908,7.414,4,1.356,615.5,0,0,0
NACC000909,3.959,5,0.686,310.63,0,0,0
NACC000910,1.49,1,0.91,131.7,0,0,0
NACC000911,0.447,5,0.623,704.52,0,0,0
NACC000912,0.577,1,1.047,184.67,0,0,0
NACC000913,1.233,5,1.007,759.12,0,0,0
NACC000914,1.44,1,0.707,101.27,0,0,0
NACC000915,3.189,3,1.143,954.47,0,0,0
NACC000916,2.247,2,0.817,291.68,0,0,0
NACC000917,0.934,1,1.24,467.09,0,0,0
NACC000918,6.852,4,1.312,678.32,0,0,0
NACC000919,1.949,5,1.385,496.47,0,0,0
NACC000920,3.231,4,0.962,1174.78,0,0,0
NACC000921,5.998,5,1.41,343.54,0,0,0
NACC000922,2.259,2,0.829,759.55,0,0,0
NACC000923,1.162,2,1.25,710.89,0,0,0
NACC000924,1.731,1,1.126,918.39,0,0,0
NACC000925,1.345,3,0.872,656.44,0,0,0
NACC000926,4.575,3,1.131,556.1,0,0,0
NACC000927,1.017,1,1.119,714.11,0,0,0
NACC000928,0.777,5,0.828,342.57,0,0,0
NACC000929,1.092,2,1.362,464.71,0,0,0
NACC000930,1.744,3,0.712,740.4,0,0,0
NACC000931,3.144,5,0.738,291.25,0,0,0
NACC000932,0.857,5,0.725,355.15,0,0,0
NACC000933,0.358,2,0.944,762.52,0,0,0
NACC000934,5.435,4,0.72,207.21,0,0,0
NACC000935,3.489,2,1.417,636.18,0,0,0
NACC000936,1.047,1,1.235,935.37,0,0,0
NACC000937,3.715,3,0.765,364.4,0,0,0
NACC000938,3.668,4,1.35,215.59,0,0,0
NACC000939,2.239,3,1.317,696.85,0,0,0
NACC000940,2.03,5,0.817,732.75,0,0,0
NACC000941,4.209,2,1.2,286.94,0,0,0
NACC000942,0.931,5,1.263,525.35,0,0,0
NACC000943,0.622,1,1.099,164.46,0,0,0
NACC000944,2.356,5,0.922,494.17,0,0,0
NACC000945,3.77,4,1.305,723.7,0,0,0
NACC000946,2.948,4,0.993,459.08,0,0,0
NACC000947,4.146,5,1.225,334.07,0,0,0
NACC000948,1.249,3,0.671,296.31,0,0,0
NACC000949,2.128,3,0.8,811.86,0,0,0
NACC000950,0.746,5,1.469,341.89,0,0,0
NACC000951,3.509,1,1.212,545.96,0,0,0
NACC000952,0.883,2,0.81,552.49,0,0,0
NACC000953,6.059,1,0.993,653.74,0,0,0
NACC000954,1.879,1,1.235,619.16,0,0,0
NACC000955,5.023,1,1.297,537.25,0,0,0
NACC000956,1.236,4,1.139,346.02,0,0,0
NACC000957,0.309,2,1.459,200.41,0,0,0
NACC000958,2.291,1,0.85,317.06,0,0,0
NACC000959,3.79,2,1.12,344.79,0,0,0
NACC000960,0.346,2,0.743,194.33,0,0,0
NACC000961,2.033,3,0.917,290.63,0,0,0
NACC000962,2.938,4,0.795,497.84,0,0,0
NACC000963,3.269,1,0.789,564.2,0,0,0
NACC000964,3.197,5,0.645,505.17,0,0,0
NACC000965,2.667,2,1.466,350.15,0,0,0
NACC000966,1.96,3,0.705,559.27,0,0,0
NACC000967,1.916,2,0.753,270.07,0,0,0
NACC000968,1.048,1,1.162,576.28,0,0,0
NACC000969,1.375,2,0.674,497.61,0,0,0
NACC000970,2.209,3,1.234,387.85,0,0,0
NACC000971,6.09,4,0.84,639.83,0,0,0
NACC000972,2.539,4,0.782,501.92,0,0,0
NACC000973,2.059,1,0.974,645.58,0,0,0
NACC000974,0.66,5,1.48,379.27,0,0,0
NACC000975,0.434,1,1.332,696.01,0,0,0
NACC000976,4.084,5,1.263,447.32,0,0,0
NACC000977,1.216,2,1.276,288.34,0,0,0
NACC000978,3.024,4,0.937,457.33,0,0,0
NACC000979,0.688,2,0.953,326.16,0,0,0
NACC000980,1.276,1,1.006,755.09,0,0,0
NACC000981,2.511,3,0.835,238.33,0,0,0
NACC000982,0.872,4,1.189,379.32,0,0,0
NACC000983,2.559,4,1.155,781.32,0,0,0
NACC000984,3.023,5,0.901,519.75,0,0,0
NACC000985,1.59,4,0.983,546.97,0,0,0
NACC000986,3.355,4,1.067,314.96,0,0,0
NACC000987,4.07,5,1.157,327.34,0,0,0
NACC000988,0.734,4,1.331,239.67,0,0,0
NACC000989,3.645,4,1.036,453.01,0,0,0
NACC000990,2.032,1,1.253,126.82,0,0,0
NACC000991,5.533,1,0.907,612.54,0,0,0
NACC000992,1.393,3,0.984,917.7,0,0,0
NACC000993,0.454,1,1.137,364.35,0,0,0
NACC000994,1.609,3,0.972,658.82,0,0,0
NACC000995,2.052,5,1.231,343.96,0,0,0
NACC000996,3.851,5,1.098,425.62,0,0,0
NACC000997,0.952,2,1.463,279.26,0,0,0
NACC000998,1.777,4,0.879,495.47,0,0,0
NACC000999,1.165,5,0.71,867.72,0,0,0
NACC001000,2.497,1,1.056,252.13,0,0,0
NACC001001,1.101,2,1.466,313.24,0,0,0
NACC001002,3.655,4,1.11,732.68,0,0,0
NACC001003,1.488,2,1.234,113.94,0,0,0
NACC001004,2.857,1,1.449,482.08,0,0,0
NACC001005,1.231,4,1.2,508.9,0,0,0
NACC001006,2.71,5,1.27,347.01,0,0,0
NACC001007,0.734,1,1.233,442.22,0,0,0
NACC001008,0.876,3,0.715,628.75,0,0,0
NACC001009,3.821,4,0.614,707.94,0,0,0
NACC001010,6.385,3,0.839,328.5,0,0,0
NACC001011,1.043,1,1.303,439.0,0,0,0
NACC001012,2.994,4,0.977,149.72,0,0,0
NACC001013,1.815,1,0.604,540.97,0,0,0
NACC001014,0.649,3,1.048,890.45,0,0,0
NACC001015,1.084,5,0.989,513.34,0,0,0
NACC001016,0.635,2,1.009,378.16,0,0,0
NACC001017,2.316,3,0.805,589.44,0,0,0
NACC001018,2.221,5,0.762,299.61,0,0,0
NACC001019,1.158,4,0.798,833.99,0,0,0
NACC001020,3.316,1,1.194,377.53,0,0,0
NACC001021,0.431,4,0.842,868.74,0,0,0
NACC001022,2.795,3,0.771,373.26,0,0,0
NACC001023,1.944,4,1.04,400.99,0,0,0
NACC001024,2.438,2,1.168,446.76,0,0,0
NACC001025,1.795,3,1.043,590.5,0,0,0
NACC001026,2.45,4,0.782,232.06,0,0,0
NACC001027,2.498,5,0.853,532.72,0,0,0
NACC001028,2.542,4,1.477,599.31,0,0,0
NACC001029,3.549,2,0.982,1068.23,0,0,0
NACC001030,1.65,1,0.789,442.2,0,0,0
NACC001031,2.833,4,1.25,256.22,0,0,0
NACC001032,1.389,2,0.645,374.7,0,0,0
NACC001033,4.1,2,1.204,383.77,0,0,0
NACC001034,3.466,1,0.864,541.28,0,0,0
NACC001035,1.119,5,1.34,835.38,0,0,0
NACC001036,0.908,5,1.023,259.5,0,0,0
NACC001037,4.323,3,0.63,298.15,0,0,0
NACC001038,3.179,5,1.02,180.49,0,0,0
NACC001039,1.16,4,1.34,691.93,0,0,0
NACC001040,0.193,4,0.634,373.18,0,0,0
NACC001041,1.476,2,0.835,244.22,0,0,0
NACC001042,4.68,4,1.201,215.19,0,0,0
NACC001043,4.844,2,0.959,482.41,0,0,0
NACC001044,6.908,5,0.985,1286.9,0,0,0
NACC001045,2.797,4,0.781,995.43,0,0,0
NACC001046,2.355,3,0.722,719.48,0,0,0
NACC001047,1.613,3,0.845,834.17,0,0,0
NACC001048,8.638,4,0.994,446.66,0,0,0
NACC001049,0.954,1,0.625,690.03,0,0,0
NACC001050,1.509,1,0.655,468.59,0,0,0
NACC001051,1.533,1,1.059,546.57,0,0,0
NACC001052,0.462,1,0.961,344.76,0,0,0
NACC001053,0.278,1,1.401,450.82,0,0,0
NACC001054,0.347,5,1.264,228.8,0,0,0
NACC001055,6.206,1,0.825,276.13,0,0,0
NACC001056,3.457,3,1.051,582.89,0,0,0
NACC001057,10.349,2,1.239,391.62,0,0,0
NACC001058,0.153,1,0.634,583.98,0,0,0
NACC001059,0.441,1,1.173,784.26,0,0,0
NACC001060,2.533,1,1.419,403.02,0,0,0
NACC001061,4.736,4,0.731,288.45,0,0,0
NACC001062,1.499,5,1.016,429.78,0,0,0
NACC001063,3.19,5,1.191,207.67,0,0,0
NACC001064,1.321,1,0.74,530.9,0,0,0
NACC001065,1.132,2,1.075,860.19,0,0,0
NACC001066,0.929,4,1.337,516.7,0,0,0
NACC001067,6.188,5,1.02,263.19,0,0,0
