complaint_id,victim_id,fraud_type,amount,state,city,destination_account,bank,complaint_timestamp,free_text_description,ring_id
C0000128,V0000128,Fraud,80400.0,Maharashtra,Mumbai,ACC000117,Bank_D,2026-01-01T09:27:42.185885,Victim reported suspected fraud fraud of INR 80400 from Mumbai. Transaction details and beneficiary account were provided.,R0018
C0000129,V0000129,Cheating,2100.0,Telangana,Hyderabad,ACC000015,Bank_E,2026-01-01T09:27:50.915389,Victim reported suspected cheating fraud of INR 2100 from Hyderabad. Transaction details and beneficiary account were provided.,R0003
C0000130,V0000130,Fraud,2220000.0,Telangana,Hyderabad,ACC000032,Bank_B,2026-01-01T09:27:59.367348,Victim reported suspected fraud fraud of INR 2220000 from Hyderabad. Transaction details and beneficiary account were provided.,R0006
C0000131,V0000131,Cheating,141800.0,Telangana,Hyderabad,ACC000035,Bank_C,2026-01-01T09:28:00.409483,Victim reported suspected cheating fraud of INR 141800 from Hyderabad. Transaction details and beneficiary account were provided.,R0007
C0000132,V0000132,Fraud,2220000.0,Telangana,Hyderabad,ACC000084,Bank_D,2026-01-01T09:28:16.063057,Victim reported suspected fraud fraud of INR 2220000 from Hyderabad. Transaction details and beneficiary account were provided.,R0014
C0000133,V0000133,Fraud,334300.0,Telangana,Hyderabad,ACC000011,Bank_A,2026-01-01T09:28:16.865007,Victim reported suspected fraud fraud of INR 334300 from Hyderabad. Transaction details and beneficiary account were provided.,R0003
C0000134,V0000134,Cyber Blackmailing,2000.0,Andhra Pradesh,Patna,ACC000003,Bank_C,2026-01-01T09:28:22.674312,Victim reported suspected cyber blackmailing fraud of INR 2000 from Patna. Transaction details and beneficiary account were provided.,R0001
C0000135,V0000135,Fraud,25900.0,Maharashtra,Pune,ACC000026,Bank_B,2026-01-01T09:28:25.489696,Victim reported suspected fraud fraud of INR 25900 from Pune. Transaction details and beneficiary account were provided.,R0005
C0000136,V0000136,Fraud,9100.0,Telangana,Hyderabad,ACC000062,Bank_B,2026-01-01T09:28:27.819462,Victim reported suspected fraud fraud of INR 9100 from Hyderabad. Transaction details and beneficiary account were provided.,R0012
C0000137,V0000137,Fraud,6300.0,Telangana,Hyderabad,ACC000535,Bank_B,2026-01-01T09:28:34.106883,Victim reported suspected fraud fraud of INR 6300 from Hyderabad. Transaction details and beneficiary account were provided.,R0103
C0000138,V0000138,Fraud,8100.0,Maharashtra,Mumbai,ACC000426,Bank_D,2026-01-01T09:28:39.878462,Victim reported suspected fraud fraud of INR 8100 from Mumbai. Transaction details and beneficiary account were provided.,R0079
C0000139,V0000139,Fraud,27800.0,Bihar,Patna,ACC000021,Bank_C,2026-01-01T09:28:56.671175,Victim reported suspected fraud fraud of INR 27800 from Patna. Transaction details and beneficiary account were provided.,R0004
C0000140,V0000140,Fraud,106300.0,Andhra Pradesh,Bengaluru,ACC000694,Bank_E,2026-01-01T09:29:02.105162,Victim reported suspected fraud fraud of INR 106300 from Bengaluru. Transaction details and beneficiary account were provided.,R0141
C0000141,V0000141,Fraud,59100.0,Maharashtra,Pune,ACC000400,Bank_D,2026-01-01T09:29:07.655721,Victim reported suspected fraud fraud of INR 59100 from Pune. Transaction details and beneficiary account were provided.,R0075
C0000142,V0000142,Forgery,60400.0,Telangana,Hyderabad,ACC000132,Bank_E,2026-01-01T09:29:09.534357,Victim reported suspected forgery fraud of INR 60400 from Hyderabad. Transaction details and beneficiary account were provided.,R0020
C0000143,V0000143,Cheating,1600.0,Maharashtra,Mumbai,ACC000001,Bank_C,2026-01-01T09:29:11.624130,Victim reported suspected cheating fraud of INR 1600 from Mumbai. Transaction details and beneficiary account were provided.,R0001
C0000144,V0000144,Cheating,5700.0,Maharashtra,Mumbai,ACC000239,Bank_E,2026-01-01T09:29:17.306674,Victim reported suspected cheating fraud of INR 5700 from Mumbai. Transaction details and beneficiary account were provided.,R0039
C0000145,V0000145,Cheating,15400.0,Telangana,Hyderabad,ACC000322,Bank_B,2026-01-01T09:29:43.945658,Victim reported suspected cheating fraud of INR 15400 from Hyderabad. Transaction details and beneficiary account were provided.,R0060
C0000146,V0000146,Cheating,9800.0,Uttar Pradesh,Lucknow,ACC000031,Bank_C,2026-01-01T09:29:48.900158,Victim reported suspected cheating fraud of INR 9800 from Lucknow. Transaction details and beneficiary account were provided.,R0006
C0000147,V0000147,Fraud,7300.0,Andhra Pradesh,Delhi,ACC000004,Bank_A,2026-01-01T09:30:01.416249,Victim reported suspected fraud fraud of INR 7300 from Delhi. Transaction details and beneficiary account were provided.,R0002
C0000148,V0000148,Fraud,579100.0,Telangana,Hyderabad,ACC000020,Bank_D,2026-01-01T09:30:08.448769,Victim reported suspected fraud fraud of INR 579100 from Hyderabad. Transaction details and beneficiary account were provided.,R0004
C0000149,V0000149,Fraud,15900.0,Telangana,Hyderabad,ACC000153,Bank_B,2026-01-01T09:30:13.993062,Victim reported suspected fraud fraud of INR 15900 from Hyderabad. Transaction details and beneficiary account were provided.,R0025
C0000150,V0000150,Cheating,1000.0,Telangana,Hyderabad,ACC000973,Bank_D,2026-01-01T09:30:28.061979,Victim reported suspected cheating fraud of INR 1000 from Hyderabad. Transaction details and beneficiary account were provided.,R0202
C0000151,V0000151,Fraud,14000.0,Bihar,Patna,ACC000315,Bank_C,2026-01-01T09:30:40.487253,Victim reported suspected fraud fraud of INR 14000 from Patna. Transaction details and beneficiary account were provided.,R0058
C0000152,V0000152,Cheating,56900.0,Telangana,Hyderabad,ACC000003,Bank_C,2026-01-01T09:30:46.001955,Victim reported suspected cheating fraud of INR 56900 from Hyderabad. Transaction details and beneficiary account were provided.,R0001
C0000153,V0000153,Cheating,963500.0,Telangana,Hyderabad,ACC000028,Bank_B,2026-01-01T09:31:01.424976,Victim reported suspected cheating fraud of INR 963500 from Hyderabad. Transaction details and beneficiary account were provided.,R0005
C0000154,V0000154,Cheating,763300.0,Telangana,Hyderabad,ACC000134,Bank_C,2026-01-01T09:32:20.444600,Victim reported suspected cheating fraud of INR 763300 from Hyderabad. Transaction details and beneficiary account were provided.,R0021
C0000155,V0000155,Cheating,14400.0,Telangana,Hyderabad,ACC000028,Bank_B,2026-01-01T09:32:29.204326,Victim reported suspected cheating fraud of INR 14400 from Hyderabad. Transaction details and beneficiary account were provided.,R0005
C0000156,V0000156,Fraud,2200.0,Telangana,Hyderabad,ACC000002,Bank_D,2026-01-01T09:32:58.639234,Victim reported suspected fraud fraud of INR 2200 from Hyderabad. Transaction details and beneficiary account were provided.,R0001
C0000157,V0000157,Fraud,2800.0,Telangana,Hyderabad,ACC000173,Bank_E,2026-01-01T09:33:12.517198,Victim reported suspected fraud fraud of INR 2800 from Hyderabad. Transaction details and beneficiary account were provided.,R0031
C0000158,V0000158,Fraud,302200.0,Telangana,Hyderabad,ACC000313,Bank_A,2026-01-01T09:33:15.138958,Victim reported suspected fraud fraud of INR 302200 from Hyderabad. Transaction details and beneficiary account were provided.,R0058
C0000159,V0000159,Fraud,23800.0,Telangana,Hyderabad,ACC000122,Bank_D,2026-01-01T09:33:15.262204,Victim reported suspected fraud fraud of INR 23800 from Hyderabad. Transaction details and beneficiary account were provided.,R0018
C0000160,V0000160,Cheating,9600.0,Rajasthan,Jaipur,ACC000531,Bank_E,2026-01-01T09:33:16.021107,Victim reported suspected cheating fraud of INR 9600 from Jaipur. Transaction details and beneficiary account were provided.,R0102
C0000161,V0000161,Cheating,26400.0,Telangana,Hyderabad,ACC000003,Bank_C,2026-01-01T09:33:32.821708,Victim reported suspected cheating fraud of INR 26400 from Hyderabad. Transaction details and beneficiary account were provided.,R0001
C0000162,V0000162,Cheating,12600.0,Maharashtra,Pune,ACC000276,Bank_E,2026-01-01T09:33:49.614522,Victim reported suspected cheating fraud of INR 12600 from Pune. Transaction details and beneficiary account were provided.,R0050
C0000163,V0000163,Fraud,9600.0,Telangana,Hyderabad,ACC001641,Bank_B,2026-01-01T09:34:03.856241,Victim reported suspected fraud fraud of INR 9600 from Hyderabad. Transaction details and beneficiary account were provided.,R0337
C0000164,V0000164,Cheating,2220000.0,Telangana,Hyderabad,ACC000032,Bank_B,2026-01-01T09:34:46.802639,Victim reported suspected cheating fraud of INR 2220000 from Hyderabad. Transaction details and beneficiary account were provided.,R0006
C0000165,V0000165,Cheating,90200.0,Odisha,Kolkata,ACC000001,Bank_C,2026-01-01T09:35:20.961367,Victim reported suspected cheating fraud of INR 90200 from Kolkata. Transaction details and beneficiary account were provided.,R0001
C0000166,V0000166,Cheating,4400.0,Telangana,Hyderabad,ACC000874,Bank_A,2026-01-01T09:35:32.948732,Victim reported suspected cheating fraud of INR 4400 from Hyderabad. Transaction details and beneficiary account were provided.,R0178
C0000167,V0000167,Cheating,27300.0,Odisha,Bengaluru,ACC000458,Bank_A,2026-01-01T09:35:38.885374,Victim reported suspected cheating fraud of INR 27300 from Bengaluru. Transaction details and beneficiary account were provided.,R0086
C0000168,V0000168,Fraud,14400.0,Telangana,Hyderabad,ACC000003,Bank_C,2026-01-01T09:35:53.327860,Victim reported suspected fraud fraud of INR 14400 from Hyderabad. Transaction details and beneficiary account were provided.,R0001
C0000169,V0000169,Cheating,270600.0,Telangana,Hyderabad,ACC000620,Bank_E,2026-01-01T09:36:04.458528,Victim reported suspected cheating fraud of INR 270600 from Hyderabad. Transaction details and beneficiary account were provided.,R0125
C0000170,V0000170,Fraud,1000.0,Telangana,Hyderabad,ACC000033,Bank_B,2026-01-01T09:36:16.257099,Victim reported suspected fraud fraud of INR 1000 from Hyderabad. Transaction details and beneficiary account were provided.,R0007
C0000171,V0000171,Fraud,117900.0,Telangana,Hyderabad,ACC000131,Bank_E,2026-01-01T09:36:24.862530,Victim reported suspected fraud fraud of INR 117900 from Hyderabad. Transaction details and beneficiary account were provided.,R0020
C0000172,V0000172,Fraud,1600.0,Telangana,Hyderabad,ACC000003,Bank_C,2026-01-01T09:36:47.319867,Victim reported suspected fraud fraud of INR 1600 from Hyderabad. Transaction details and beneficiary account were provided.,R0001
C0000173,V0000173,Cheating,1100.0,Telangana,Hyderabad,ACC000192,Bank_C,2026-01-01T09:36:47.567535,Victim reported suspected cheating fraud of INR 1100 from Hyderabad. Transaction details and beneficiary account were provided.,R0032
C0000174,V0000174,Fraud,1200.0,Bihar,Patna,ACC000033,Bank_B,2026-01-01T09:36:58.915363,Victim reported suspected fraud fraud of INR 1200 from Patna. Transaction details and beneficiary account were provided.,R0007
C0000175,V0000175,Cheating,248100.0,Telangana,Hyderabad,ACC000003,Bank_C,2026-01-01T09:37:08.478903,Victim reported suspected cheating fraud of INR 248100 from Hyderabad. Transaction details and beneficiary account were provided.,R0001
C0000176,V0000176,Fraud,1415900.0,Telangana,Hyderabad,ACC000127,Bank_D,2026-01-01T09:37:19.919608,Victim reported suspected fraud fraud of INR 1415900 from Hyderabad. Transaction details and beneficiary account were provided.,R0019
C0000177,V0000177,Cheating,1000.0,Telangana,Hyderabad,ACC000051,Bank_B,2026-01-01T09:37:32.442650,Victim reported suspected cheating fraud of INR 1000 from Hyderabad. Transaction details and beneficiary account were provided.,R0010
C0000178,V0000178,Fraud,81500.0,Andhra Pradesh,Bengaluru,ACC000253,Bank_B,2026-01-01T09:37:32.960842,Victim reported suspected fraud fraud of INR 81500 from Bengaluru. Transaction details and beneficiary account were provided.,R0043
C0000179,V0000179,Forgery,3900.0,Rajasthan,Jaipur,ACC000122,Bank_D,2026-01-01T09:37:33.902901,Victim reported suspected forgery fraud of INR 3900 from Jaipur. Transaction details and beneficiary account were provided.,R0018
C0000180,V0000180,Cheating,24400.0,Telangana,Hyderabad,ACC000026,Bank_B,2026-01-01T09:38:10.405809,Victim reported suspected cheating fraud of INR 24400 from Hyderabad. Transaction details and beneficiary account were provided.,R0005
C0000181,V0000181,Fraud,47700.0,Telangana,Hyderabad,ACC000003,Bank_C,2026-01-01T09:38:13.841911,Victim reported suspected fraud fraud of INR 47700 from Hyderabad. Transaction details and beneficiary account were provided.,R0001
C0000182,V0000182,Fraud,208400.0,Telangana,Hyderabad,ACC000001,Bank_C,2026-01-01T09:38:15.778336,Victim reported suspected fraud fraud of INR 208400 from Hyderabad. Transaction details and beneficiary account were provided.,R0001
C0000183,V0000183,Cheating,295600.0,Bihar,Patna,ACC000418,Bank_D,2026-01-01T09:38:17.486663,Victim reported suspected cheating fraud of INR 295600 from Patna. Transaction details and beneficiary account were provided.,R0076
C0000184,V0000184,Cheating,4900.0,Telangana,Hyderabad,ACC000003,Bank_C,2026-01-01T09:38:21.409682,Victim reported suspected cheating fraud of INR 4900 from Hyderabad. Transaction details and beneficiary account were provided.,R0001
C0000185,V0000185,Cheating,3100.0,Andhra Pradesh,Bengaluru,ACC000001,Bank_C,2026-01-01T09:38:24.481868,Victim reported suspected cheating fraud of INR 3100 from Bengaluru. Transaction details and beneficiary account were provided.,R0001
C0000186,V0000186,Fraud,51700.0,Bihar,Patna,ACC000003,Bank_C,2026-01-01T09:38:32.736829,Victim reported suspected fraud fraud of INR 51700 from Patna. Transaction details and beneficiary account were provided.,R0001
C0000187,V0000187,Fraud,1000.0,Bihar,Patna,ACC000001,Bank_C,2026-01-01T09:38:39.274627,Victim reported suspected fraud fraud of INR 1000 from Patna. Transaction details and beneficiary account were provided.,R0001
C0000188,V0000188,Cheating,168200.0,Odisha,Ahmedabad,ACC000524,Bank_C,2026-01-01T09:39:08.263162,Victim reported suspected cheating fraud of INR 168200 from Ahmedabad. Transaction details and beneficiary account were provided.,R0100
C0000189,V0000189,Fraud,1900.0,Telangana,Hyderabad,ACC000002,Bank_D,2026-01-01T09:39:29.072518,Victim reported suspected fraud fraud of INR 1900 from Hyderabad. Transaction details and beneficiary account were provided.,R0001
C0000190,V0000190,Cheating,34700.0,Telangana,Hyderabad,ACC000002,Bank_D,2026-01-01T09:39:34.959385,Victim reported suspected cheating fraud of INR 34700 from Hyderabad. Transaction details and beneficiary account were provided.,R0001
C0000191,V0000191,Cheating,12700.0,Telangana,Hyderabad,ACC000012,Bank_D,2026-01-01T09:39:42.288628,Victim reported suspected cheating fraud of INR 12700 from Hyderabad. Transaction details and beneficiary account were provided.,R0003
C0000192,V0000192,Cheating,460800.0,Telangana,Hyderabad,ACC000778,Bank_D,2026-01-01T09:39:54.378092,Victim reported suspected cheating fraud of INR 460800 from Hyderabad. Transaction details and beneficiary account were provided.,R0159
C0000193,V0000193,Cheating,46800.0,Telangana,Hyderabad,ACC000129,Bank_C,2026-01-01T09:39:58.312045,Victim reported suspected cheating fraud of INR 46800 from Hyderabad. Transaction details and beneficiary account were provided.,R0019
C0000194,V0000194,Cheating,142200.0,Telangana,Hyderabad,ACC001498,Bank_B,2026-01-01T09:40:29.103246,Victim reported suspected cheating fraud of INR 142200 from Hyderabad. Transaction details and beneficiary account were provided.,R0309
C0000195,V0000195,Fraud,367300.0,Telangana,Hyderabad,ACC000633,Bank_D,2026-01-01T09:40:29.669827,Victim reported suspected fraud fraud of INR 367300 from Hyderabad. Transaction details and beneficiary account were provided.,R0129
C0000196,V0000196,Cheating,32300.0,Odisha,Kolkata,ACC000003,Bank_C,2026-01-01T09:40:52.103893,Victim reported suspected cheating fraud of INR 32300 from Kolkata. Transaction details and beneficiary account were provided.,R0001
C0000197,V0000197,Fraud,14700.0,Maharashtra,Mumbai,ACC000209,Bank_E,2026-01-01T09:40:59.881220,Victim reported suspected fraud fraud of INR 14700 from Mumbai. Transaction details and beneficiary account were provided.,R0035
