complaint_id,fraud_type,amount,complaint_state,complaint_city,chain_depth,prior_case_count,mule_reputation,account_age_days,ring_size,account_type,channel,time_bucket,delay_minutes
C0000201,Cheating,375600.0,Bihar,Patna,3,1,0.2953,648,3,SAVINGS,ATM,Night,772.8524977
C0000201,Cheating,375600.0,Bihar,Patna,3,1,0.2953,648,3,SAVINGS,ATM,Night,784.8524977
C0000202,Cheating,2200.0,Telangana,Hyderabad,3,1,0.2953,1176,3,SAVINGS,ATM,Evening,2027.5932117333332
C0000203,Cheating,9000.0,Telangana,Hyderabad,3,6,0.8775,157,3,SAVINGS,ATM,Night,805.7961890833334
C0000204,Cyber Blackmailing,103900.0,Telangana,Hyderabad,3,1,0.2953,1820,9,SAVINGS,BRANCH,BankingHours,
C0000205,Cheating,10800.0,Telangana,Hyderabad,3,5,0.8262,625,12,SAVINGS,ATM,Afternoon,195.65853296666668
C0000206,Cheating,2400.0,Telangana,Hyderabad,3,7,0.9137,157,3,SAVINGS,BRANCH,BankingHours,1683.1976874666666
C0000207,Fraud,157000.0,Odisha,Chennai,3,44,1.0,1451,3,SAVINGS,ATM,Afternoon,322.18147855
C0000208,Fraud,2220000.0,Bihar,Patna,4,2,0.5034,1772,12,SAVINGS,BRANCH,BankingHours,
C0000209,Fraud,1500.0,Telangana,Hyderabad,3,5,0.8262,1756,3,SAVINGS,ATM,Afternoon,235.36757601666667
C0000210,Fraud,51700.0,Telangana,Hyderabad,3,6,0.8775,1756,3,SAVINGS,BRANCH,BankingHours,1493.0733943500002
C0000211,Cheating,270000.0,Bihar,Patna,5,0,0.0,1253,18,SAVINGS,BRANCH,BankingHours,1465.9766588166667
C0000212,Cheating,340900.0,Telangana,Hyderabad,3,44,1.0,1227,3,SAVINGS,BRANCH,BankingHours,
C0000212,Cheating,340900.0,Telangana,Hyderabad,3,44,1.0,1227,3,SAVINGS,BRANCH,BankingHours,
C0000213,Cheating,44300.0,Tamil Nadu,Chennai,4,1,0.2953,1074,9,SAVINGS,BRANCH,BankingHours,
C0000214,Cheating,313900.0,Chhattisgarh,Kolkata,3,45,1.0,1227,3,SAVINGS,ATM,Night,770.9178562833333
C0000215,Cheating,4500.0,Telangana,Hyderabad,3,0,0.0,1740,4,SAVINGS,BRANCH,BankingHours,1759.7000676333334
C0000216,Cheating,176900.0,Telangana,Hyderabad,3,46,1.0,1227,3,SAVINGS,ATM,Night,772.6801259166666
C0000217,Cheating,283300.0,Andhra Pradesh,Ahmedabad,3,8,0.9392,157,3,SAVINGS,BRANCH,BankingHours,
C0000218,Cheating,24300.0,Maharashtra,Mumbai,3,3,0.6501,1139,3,SAVINGS,ATM,Night,779.6323154666667
C0000219,Fraud,1000.0,Maharashtra,Pune,4,5,0.8262,387,12,SAVINGS,BRANCH,BankingHours,
C0000220,Cheating,1100.0,Andhra Pradesh,Bengaluru,3,47,1.0,1227,3,SAVINGS,ATM,Night,738.4155223166667
C0000221,Cheating,276600.0,Telangana,Hyderabad,3,9,0.9571,157,3,SAVINGS,BRANCH,BankingHours,
C0000222,Fraud,31500.0,Bihar,Patna,4,4,0.7534,2146,5,CURRENT,ATM,Evening,537.4201327
C0000223,Fraud,726700.0,Telangana,Hyderabad,4,1,0.2953,290,7,SAVINGS,ATM,Afternoon,140.13475686666666
C0000224,Fraud,60800.0,Tamil Nadu,Chennai,2,1,0.2953,1648,5,SAVINGS,ATM,Night,740.9543513666666
C0000225,Cheating,5200.0,Bihar,Patna,3,1,0.2953,672,3,SAVINGS,BRANCH,BankingHours,1636.9186225166666
C0000226,Cheating,23700.0,Maharashtra,Mumbai,2,49,1.0,1451,3,SAVINGS,ATM,Evening,691.8501541166667
C0000227,Fraud,72400.0,Telangana,Hyderabad,2,0,0.0,402,18,CURRENT,ATM,Evening,498.8366489
C0000228,Cheating,35600.0,Odisha,Lucknow,3,3,0.6501,908,3,SAVINGS,ATM,Afternoon,299.76375378333336
C0000229,Fraud,58300.0,Telangana,Hyderabad,3,0,0.0,2191,4,CURRENT,ATM,Night,773.4527000666666
C0000230,Fraud,30000.0,Telangana,Hyderabad,5,1,0.2953,340,18,SAVINGS,BRANCH,BankingHours,
C0000231,Cheating,205100.0,Telangana,Hyderabad,5,0,0.0,1116,8,SAVINGS,BRANCH,BankingHours,1785.1736317666666
C0000232,Fraud,451400.0,Telangana,Hyderabad,4,0,0.0,1455,14,SAVINGS,BRANCH,BankingHours,1457.0748119166667
C0000233,Fraud,197800.0,Telangana,Hyderabad,4,1,0.2953,277,5,SAVINGS,ATM,Night,765.8494101
C0000234,Cheating,741500.0,Maharashtra,Pune,2,0,0.0,1406,4,SAVINGS,BRANCH,BankingHours,
C0000235,Cheating,1200.0,Telangana,Hyderabad,5,7,0.9137,886,12,SAVINGS,BRANCH,BankingHours,
C0000236,Cheating,36700.0,Odisha,Chennai,4,1,0.2953,1153,9,SAVINGS,BRANCH,BankingHours,
C0000237,Fraud,199200.0,Telangana,Hyderabad,3,48,1.0,1227,3,SAVINGS,ATM,Evening,689.42969435
C0000238,Fraud,513300.0,Telangana,Hyderabad,3,0,0.0,1173,3,SAVINGS,ATM,Afternoon,1693.4066262833333
C0000238,Fraud,513300.0,Telangana,Hyderabad,3,0,0.0,1173,3,SAVINGS,ATM,Afternoon,1699.4066262833333
C0000239,Cheating,29000.0,Maharashtra,Mumbai,4,0,0.0,1681,18,CURRENT,ATM,Night,748.2089556
C0000240,Fraud,48500.0,Telangana,Hyderabad,3,0,0.0,965,3,SAVINGS,ATM,Night,787.9743786333333
C0000241,Cheating,868900.0,Telangana,Hyderabad,3,49,1.0,1227,3,SAVINGS,BRANCH,BankingHours,1707.9072824166665
C0000241,Cheating,868900.0,Telangana,Hyderabad,3,49,1.0,1227,3,SAVINGS,BRANCH,BankingHours,1727.9072824166665
C0000241,Cheating,868900.0,Telangana,Hyderabad,3,49,1.0,1227,3,SAVINGS,BRANCH,BankingHours,1719.9072824166665
C0000242,Fraud,111100.0,Telangana,Hyderabad,4,0,0.0,614,7,SAVINGS,BRANCH,BankingHours,1749.6499072833333
C0000243,Fraud,390500.0,Telangana,Hyderabad,4,2,0.5034,78,7,CURRENT,BRANCH,BankingHours,3205.4324271833334
C0000244,Cheating,2800.0,Telangana,Hyderabad,3,0,0.0,1183,3,SAVINGS,ATM,Night,779.2556805666667
C0000245,Fraud,10400.0,Tamil Nadu,Chennai,4,0,0.0,1594,4,CURRENT,BRANCH,BankingHours,
C0000246,Fraud,35300.0,Telangana,Hyderabad,4,4,0.7534,707,8,CURRENT,ATM,Afternoon,240.46221311666667
C0000247,Fraud,2220000.0,Odisha,Ahmedabad,2,1,0.2953,160,18,CURRENT,BRANCH,BankingHours,
C0000248,Fraud,28800.0,Odisha,Kolkata,2,16,0.9963,1619,3,SAVINGS,BRANCH,BankingHours,
C0000249,Fraud,1800.0,Bihar,Patna,3,17,0.9974,1654,3,SAVINGS,ATM,Evening,542.7962924333334
C0000250,Fraud,59100.0,Maharashtra,Pune,3,0,0.0,624,3,SAVINGS,ATM,Night,819.7650120833333
C0000251,Fraud,24000.0,Telangana,Hyderabad,3,50,1.0,1227,3,SAVINGS,BRANCH,BankingHours,1448.5009357666668
C0000252,Cheating,21000.0,Jharkhand,Kolkata,3,51,1.0,1227,3,SAVINGS,ATM,Evening,565.95524465
C0000253,Cheating,155900.0,Telangana,Hyderabad,3,1,0.2953,1223,3,SAVINGS,ATM,Evening,649.8732831166667
C0000254,Fraud,7200.0,Telangana,Hyderabad,3,52,1.0,1227,3,SAVINGS,ATM,Evening,672.7704290833334
C0000255,Fraud,854700.0,Telangana,Hyderabad,3,1,0.2953,567,3,SAVINGS,BRANCH,BankingHours,
C0000255,Fraud,854700.0,Telangana,Hyderabad,3,1,0.2953,567,3,SAVINGS,BRANCH,BankingHours,
C0000256,Cheating,2220000.0,Odisha,Hyderabad,3,53,1.0,1227,3,SAVINGS,BRANCH,BankingHours,
C0000257,Cheating,443300.0,Maharashtra,Pune,3,2,0.5034,1383,3,SAVINGS,BRANCH,BankingHours,
C0000257,Cheating,443300.0,Maharashtra,Pune,3,2,0.5034,1383,3,SAVINGS,BRANCH,BankingHours,
C0000257,Cheating,443300.0,Maharashtra,Pune,3,2,0.5034,1383,3,SAVINGS,BRANCH,BankingHours,
C0000258,Forgery,163300.0,Bihar,Patna,3,56,1.0,1451,3,SAVINGS,ATM,Night,816.1386444666666
C0000259,Cheating,19500.0,Telangana,Hyderabad,3,1,0.2953,1497,3,SAVINGS,ATM,Night,2269.8930449000004
C0000260,Cheating,38900.0,Bihar,Patna,3,0,0.0,1120,3,SAVINGS,BRANCH,BankingHours,
C0000261,Cheating,148600.0,Bihar,Patna,3,1,0.2953,1825,3,SAVINGS,ATM,Night,2199.2213191666665
C0000262,Fraud,315700.0,Telangana,Hyderabad,3,0,0.0,1761,3,SAVINGS,ATM,Night,786.0599621
C0000262,Fraud,315700.0,Telangana,Hyderabad,3,0,0.0,1761,3,SAVINGS,ATM,Night,805.0599621
C0000262,Fraud,315700.0,Telangana,Hyderabad,3,0,0.0,1761,3,SAVINGS,ATM,Night,834.0599621
C0000263,Cheating,17600.0,Telangana,Hyderabad,3,0,0.0,215,3,CURRENT,ATM,Evening,714.0593764833334
C0000264,Cheating,19500.0,Telangana,Hyderabad,3,1,0.2953,289,18,SAVINGS,BRANCH,BankingHours,
C0000265,Cheating,851900.0,Odisha,Patna,3,57,1.0,1451,3,SAVINGS,BRANCH,BankingHours,1663.7390102
C0000266,Cheating,2220000.0,Uttar Pradesh,Lucknow,3,56,1.0,1227,3,SAVINGS,BRANCH,BankingHours,1640.6935788333333
C0000266,Cheating,2220000.0,Uttar Pradesh,Lucknow,3,56,1.0,1227,3,SAVINGS,BRANCH,BankingHours,1664.6935788333333
C0000267,Fraud,51800.0,Telangana,Hyderabad,3,9,0.9571,1026,12,SAVINGS,BRANCH,BankingHours,
C0000268,Fraud,1882900.0,Bihar,Patna,2,11,0.9787,1935,3,SAVINGS,BRANCH,BankingHours,
C0000268,Fraud,1882900.0,Bihar,Patna,2,11,0.9787,1935,3,SAVINGS,BRANCH,BankingHours,
C0000269,Fraud,77300.0,Telangana,Hyderabad,5,2,0.5034,154,9,SAVINGS,ATM,Night,833.5493728833334
C0000270,Fraud,19500.0,Bihar,Patna,2,0,0.0,1407,11,SAVINGS,BRANCH,BankingHours,
C0000271,Fraud,22500.0,Bihar,Patna,4,4,0.7534,711,12,SAVINGS,BRANCH,BankingHours,
C0000272,Fraud,126400.0,Telangana,Hyderabad,3,18,0.9982,1654,3,SAVINGS,ATM,Evening,487.96707799999996
C0000273,Fraud,12800.0,Bihar,Patna,3,8,0.9392,574,3,SAVINGS,BRANCH,BankingHours,
C0000274,Cheating,104800.0,Telangana,Hyderabad,3,57,1.0,1227,3,SAVINGS,ATM,Evening,1981.8160122166666
C0000275,Fraud,9900.0,Telangana,Hyderabad,3,60,1.0,1451,3,SAVINGS,ATM,Night,725.6320630666667
C0000276,Cheating,21000.0,Telangana,Hyderabad,3,3,0.6501,1074,9,SAVINGS,BRANCH,BankingHours,2939.5431600666666
C0000277,Fraud,5700.0,Telangana,Hyderabad,3,7,0.9137,1812,3,CURRENT,BRANCH,BankingHours,
C0000278,Fraud,212300.0,Bihar,Patna,3,5,0.8262,1772,12,SAVINGS,BRANCH,BankingHours,1758.2732338166668
C0000279,Fraud,982000.0,Bihar,Patna,3,10,0.9698,157,3,SAVINGS,BRANCH,BankingHours,
C0000279,Fraud,982000.0,Bihar,Patna,3,10,0.9698,157,3,SAVINGS,BRANCH,BankingHours,
C0000280,Cheating,11400.0,Bihar,Patna,3,59,1.0,1227,3,SAVINGS,BRANCH,BankingHours,
C0000281,Cheating,2220000.0,Maharashtra,Mumbai,3,0,0.0,495,3,SAVINGS,ATM,Night,751.7215413833333
C0000282,Cheating,34800.0,Telangana,Hyderabad,3,13,0.9894,1935,3,SAVINGS,ATM,Night,750.5017057333333
C0000283,Cheating,383100.0,Odisha,Jaipur,4,2,0.5034,1779,18,SAVINGS,BRANCH,BankingHours,
C0000284,Fraud,9000.0,Telangana,Hyderabad,3,2,0.5034,1825,3,SAVINGS,ATM,Evening,523.4398871333334
C0000285,Cheating,390700.0,Telangana,Hyderabad,3,60,1.0,1227,3,SAVINGS,ATM,Evening,499.41137918333334
C0000286,Fraud,1517700.0,Telangana,Hyderabad,6,1,0.2953,1169,6,SAVINGS,BRANCH,BankingHours,
C0000286,Fraud,1517700.0,Telangana,Hyderabad,6,1,0.2953,1169,6,SAVINGS,BRANCH,BankingHours,
C0000287,Cheating,1600.0,Bihar,Patna,3,0,0.0,1316,6,SAVINGS,BRANCH,BankingHours,
C0000288,Cheating,3600.0,Telangana,Hyderabad,3,0,0.0,502,3,SAVINGS,ATM,Night,769.01681135
C0000289,Cheating,27100.0,Telangana,Hyderabad,3,9,0.9571,574,3,SAVINGS,ATM,Evening,553.9224652333334
C0000290,Cheating,2200.0,Bihar,Patna,2,0,0.0,1014,4,SAVINGS,ATM,Evening,469.6883484
C0000291,Cheating,158400.0,Uttar Pradesh,Lucknow,4,4,0.7534,447,5,CURRENT,ATM,Evening,445.6741998333334
C0000292,Cheating,12400.0,Maharashtra,Pune,3,4,0.7534,815,5,SAVINGS,ATM,Night,795.5300075
C0000293,Cheating,10400.0,Telangana,Hyderabad,3,2,0.5034,199,7,CURRENT,BRANCH,BankingHours,
C0000294,Fraud,1111400.0,Telangana,Hyderabad,3,61,1.0,1227,3,SAVINGS,ATM,Night,764.3758754666667
C0000294,Fraud,1111400.0,Telangana,Hyderabad,3,61,1.0,1227,3,SAVINGS,ATM,Night,777.3758754666667
C0000295,Cheating,222800.0,Telangana,Hyderabad,4,5,0.8262,1365,5,CURRENT,BRANCH,BankingHours,1694.3335291833332
C0000296,Fraud,5200.0,Andhra Pradesh,Kolkata,3,1,0.2953,138,3,SAVINGS,ATM,Night,782.3232596500001
C0000297,Cheating,57800.0,Maharashtra,Pune,3,0,0.0,2074,3,SAVINGS,ATM,Evening,691.0685151166667
C0000298,Fraud,29100.0,Telangana,Hyderabad,3,19,0.9987,1619,3,SAVINGS,BRANCH,BankingHours,
C0000299,Cheating,7000.0,Telangana,Hyderabad,3,9,0.9571,873,3,SAVINGS,BRANCH,BankingHours,
C0000300,Fraud,23400.0,Telangana,Hyderabad,3,4,0.7534,1035,3,SAVINGS,BRANCH,BankingHours,
C0000301,Fraud,210400.0,Telangana,Hyderabad,3,62,1.0,1227,3,SAVINGS,BRANCH,BankingHours,
C0000302,Fraud,50000.0,Telangana,Hyderabad,3,10,0.9698,625,12,SAVINGS,ATM,Night,731.3592876666667
C0000303,Cheating,4200.0,Telangana,Hyderabad,2,0,0.0,1316,3,SAVINGS,BRANCH,BankingHours,
C0000304,Fraud,67200.0,Telangana,Hyderabad,3,63,1.0,1227,3,SAVINGS,BRANCH,BankingHours,
C0000305,Cheating,50100.0,Telangana,Hyderabad,3,2,0.5034,2183,3,SAVINGS,ATM,Night,734.34135425
C0000306,Fraud,6200.0,Telangana,Hyderabad,4,1,0.2953,1822,8,SAVINGS,ATM,Night,772.8925203333333
C0000307,Forgery,47900.0,Telangana,Hyderabad,5,5,0.8262,2053,8,SAVINGS,BRANCH,BankingHours,
C0000308,Cheating,64000.0,Telangana,Hyderabad,3,64,1.0,1227,3,SAVINGS,BRANCH,BankingHours,
C0000309,Cyber Blackmailing,12200.0,Telangana,Hyderabad,3,67,1.0,870,3,SAVINGS,ATM,Evening,487.51133726666666
C0000310,Fraud,878300.0,Telangana,Hyderabad,3,19,0.9987,1301,3,SAVINGS,BRANCH,BankingHours,
C0000310,Fraud,878300.0,Telangana,Hyderabad,3,19,0.9987,1301,3,SAVINGS,BRANCH,BankingHours,
C0000310,Fraud,878300.0,Telangana,Hyderabad,3,19,0.9987,1301,3,SAVINGS,BRANCH,BankingHours,
C0000311,Fraud,33800.0,Telangana,Hyderabad,4,0,0.0,619,4,SAVINGS,ATM,Afternoon,264.3803532333333
C0000312,Cheating,2220000.0,Odisha,Jaipur,3,0,0.0,405,3,SAVINGS,BRANCH,BankingHours,
C0000312,Cheating,2220000.0,Odisha,Jaipur,3,0,0.0,405,3,SAVINGS,BRANCH,BankingHours,
C0000312,Cheating,2220000.0,Odisha,Jaipur,3,0,0.0,405,3,SAVINGS,BRANCH,BankingHours,
C0000313,Fraud,93800.0,Telangana,Hyderabad,4,3,0.6501,1346,5,SAVINGS,BRANCH,BankingHours,
C0000314,Cheating,625800.0,Telangana,Hyderabad,3,3,0.6501,2183,3,SAVINGS,BRANCH,BankingHours,
C0000315,Fraud,8400.0,Telangana,Hyderabad,3,0,0.0,716,3,SAVINGS,ATM,Afternoon,280.8440257333333
C0000316,Cheating,19800.0,Telangana,Hyderabad,2,4,0.7534,2197,6,CURRENT,ATM,Evening,455.7045727
C0000317,Fraud,783700.0,Telangana,Hyderabad,2,0,0.0,1495,3,SAVINGS,ATM,Afternoon,121.60659833333334
C0000317,Fraud,783700.0,Telangana,Hyderabad,2,0,0.0,1495,3,SAVINGS,ATM,Afternoon,137.60659833333332
C0000318,Fraud,1000.0,Bihar,Patna,3,0,0.0,1379,3,SAVINGS,ATM,Afternoon,298.44745471666664
C0000319,Fraud,345400.0,Andhra Pradesh,Pune,4,9,0.9571,1394,12,SAVINGS,BRANCH,BankingHours,1759.2489757333335
C0000320,Fraud,30600.0,Tamil Nadu,Chennai,3,4,0.7534,2130,3,SAVINGS,ATM,Afternoon,412.07735388333333
C0000321,Forgery,40800.0,Telangana,Hyderabad,3,66,1.0,1227,3,SAVINGS,BRANCH,BankingHours,
C0000322,Fraud,10000.0,Bihar,Patna,3,69,1.0,1451,3,SAVINGS,ATM,Night,799.9201726499999
C0000323,Cheating,650500.0,Gujarat,Ahmedabad,3,68,1.0,1227,3,SAVINGS,BRANCH,BankingHours,
C0000323,Cheating,650500.0,Gujarat,Ahmedabad,3,68,1.0,1227,3,SAVINGS,BRANCH,BankingHours,
C0000323,Cheating,650500.0,Gujarat,Ahmedabad,3,68,1.0,1227,3,SAVINGS,BRANCH,BankingHours,
C0000324,Cheating,3800.0,Telangana,Hyderabad,2,69,1.0,1227,3,SAVINGS,ATM,Night,775.3610943
C0000325,Cheating,1026600.0,Bihar,Patna,3,0,0.0,1036,7,SAVINGS,BRANCH,BankingHours,
C0000326,Fraud,328100.0,Andhra Pradesh,Pune,3,10,0.9698,1797,3,SAVINGS,BRANCH,BankingHours,
C0000327,Cheating,2600.0,Telangana,Hyderabad,4,1,0.2953,54,4,SAVINGS,BRANCH,BankingHours,
C0000328,Cheating,14000.0,Bihar,Patna,2,7,0.9137,1772,12,SAVINGS,ATM,Night,763.9376381
C0000329,Fraud,266200.0,Telangana,Hyderabad,4,4,0.7534,1346,5,SAVINGS,BRANCH,BankingHours,
C0000330,Cheating,535100.0,Bihar,Patna,3,72,1.0,1451,3,SAVINGS,BRANCH,BankingHours,
C0000330,Cheating,535100.0,Bihar,Patna,3,72,1.0,1451,3,SAVINGS,BRANCH,BankingHours,
C0000331,Fraud,71900.0,Maharashtra,Mumbai,3,1,0.2953,608,5,SAVINGS,ATM,Night,737.1154765666666
C0000332,Fraud,115800.0,Telangana,Hyderabad,3,5,0.8262,1880,12,CURRENT,BRANCH,BankingHours,
C0000333,Fraud,167800.0,Bihar,Patna,3,73,1.0,1451,3,SAVINGS,ATM,Night,769.7562679833334
C0000334,Cheating,1600.0,Telangana,Hyderabad,3,4,0.7534,1566,9,CURRENT,ATM,Night,774.7031361166667
C0000335,Fraud,41400.0,Telangana,Hyderabad,3,1,0.2953,1495,3,SAVINGS,BRANCH,BankingHours,
C0000336,Fraud,121900.0,Telangana,Hyderabad,2,1,0.2953,1801,18,CURRENT,ATM,Night,2209.6581811
C0000337,Cheating,295700.0,Telangana,Hyderabad,3,72,1.0,1227,3,SAVINGS,ATM,Night,2232.33581685
C0000338,Cheating,40800.0,Andhra Pradesh,Patna,3,12,0.985,157,3,SAVINGS,BRANCH,BankingHours,
C0000339,Fraud,7400.0,Telangana,Hyderabad,3,1,0.2953,2091,3,CURRENT,BRANCH,BankingHours,1529.8337330666666
C0000340,Fraud,24400.0,Telangana,Hyderabad,3,73,1.0,1227,3,SAVINGS,ATM,Night,801.8006904166667
C0000341,Fraud,44100.0,Maharashtra,Mumbai,3,1,0.2953,965,3,SAVINGS,ATM,Night,759.7692178333333
C0000342,Cheating,223800.0,Telangana,Hyderabad,4,6,0.8775,2053,8,SAVINGS,BRANCH,BankingHours,
C0000343,Fraud,11000.0,Maharashtra,Pune,3,4,0.7534,548,3,CURRENT,BRANCH,BankingHours,
C0000344,Fraud,187600.0,Telangana,Hyderabad,4,0,0.0,2041,18,SAVINGS,ATM,Afternoon,1733.0877177666666
C0000345,Cheating,16500.0,Telangana,Hyderabad,3,2,0.5034,771,6,SAVINGS,ATM,Night,723.8390367
C0000346,Fraud,30100.0,Telangana,Hyderabad,3,75,1.0,870,3,SAVINGS,ATM,Night,716.6184423166667
C0000347,Fraud,99800.0,Telangana,Hyderabad,3,0,0.0,530,3,SAVINGS,ATM,Night,722.3326141
C0000348,Fraud,240900.0,Bihar,Patna,4,8,0.9392,2033,12,CURRENT,BRANCH,BankingHours,
C0000349,Fraud,10400.0,Telangana,Hyderabad,4,1,0.2953,826,18,SAVINGS,ATM,Night,735.11275595
C0000350,Cheating,2220000.0,Bihar,Patna,3,0,0.0,280,3,SAVINGS,BRANCH,BankingHours,
C0000350,Cheating,2220000.0,Bihar,Patna,3,0,0.0,280,3,SAVINGS,BRANCH,BankingHours,
C0000351,Cheating,265200.0,Bihar,Patna,4,12,0.985,625,12,SAVINGS,BRANCH,BankingHours,
C0000352,Fraud,60600.0,Andhra Pradesh,Kolkata,3,20,0.9991,1301,3,SAVINGS,ATM,Evening,633.7953800666667
C0000353,Cheating,606000.0,Telangana,Hyderabad,3,22,0.9995,1619,3,SAVINGS,ATM,Evening,701.7558916166666
C0000353,Cheating,606000.0,Telangana,Hyderabad,3,22,0.9995,1619,3,SAVINGS,ATM,Evening,720.7558916166666
C0000353,Cheating,606000.0,Telangana,Hyderabad,3,22,0.9995,1619,3,SAVINGS,ATM,Evening,717.7558916166666
C0000354,Cheating,12000.0,Telangana,Hyderabad,2,2,0.5034,1121,3,SAVINGS,ATM,Night,781.6580285666666
C0000355,Fraud,2220000.0,Telangana,Hyderabad,3,1,0.2953,679,8,CURRENT,BRANCH,BankingHours,
C0000356,Cheating,123700.0,Odisha,Hyderabad,3,77,1.0,1451,3,SAVINGS,ATM,Evening,663.01824585
C0000357,Fraud,58000.0,Tamil Nadu,Chennai,3,76,1.0,1227,3,SAVINGS,BRANCH,BankingHours,
C0000358,Fraud,11800.0,Odisha,Hyderabad,3,1,0.2953,1059,3,CURRENT,BRANCH,BankingHours,
C0000359,Cheating,15800.0,Maharashtra,Pune,3,9,0.9571,1772,12,SAVINGS,BRANCH,BankingHours,
C0000360,Cheating,7900.0,Bihar,Patna,3,3,0.6501,78,7,CURRENT,BRANCH,BankingHours,
C0000361,Fraud,7500.0,Telangana,Hyderabad,3,23,0.9997,1654,3,SAVINGS,BRANCH,BankingHours,
C0000362,Cheating,165800.0,Telangana,Hyderabad,3,77,1.0,1227,3,SAVINGS,ATM,Evening,660.4151947666667
C0000363,Fraud,122400.0,Telangana,Hyderabad,3,0,0.0,451,3,SAVINGS,ATM,Evening,651.4151470833333
C0000364,Fraud,2220000.0,Andhra Pradesh,Hyderabad,3,78,1.0,1227,3,SAVINGS,BRANCH,BankingHours,
C0000365,Fraud,228600.0,Telangana,Hyderabad,3,1,0.2953,1253,18,SAVINGS,BRANCH,BankingHours,
C0000366,Fraud,1314700.0,Telangana,Hyderabad,3,0,0.0,800,3,SAVINGS,BRANCH,BankingHours,1669.3410643666668
C0000366,Fraud,1314700.0,Telangana,Hyderabad,3,0,0.0,800,3,SAVINGS,BRANCH,BankingHours,1687.3410643666668
C0000367,Fraud,22200.0,Telangana,Hyderabad,3,79,1.0,1227,3,SAVINGS,ATM,Evening,501.21633878333336
C0000368,Cheating,2400.0,Telangana,Hyderabad,3,1,0.2953,1054,3,SAVINGS,ATM,Evening,688.1447440166667
C0000369,Cheating,2900.0,Bihar,Patna,3,0,0.0,566,3,SAVINGS,ATM,Afternoon,335.66975393333337
C0000370,Cheating,95800.0,Tamil Nadu,Chennai,3,80,1.0,1227,3,SAVINGS,BRANCH,BankingHours,
C0000371,Cheating,3700.0,Maharashtra,Pune,4,2,0.5034,160,18,CURRENT,BRANCH,BankingHours,
C0000372,Cheating,733800.0,Andhra Pradesh,Hyderabad,4,0,0.0,1675,4,SAVINGS,BRANCH,BankingHours,1437.3237141666666
C0000372,Cheating,733800.0,Andhra Pradesh,Hyderabad,4,0,0.0,1675,4,SAVINGS,BRANCH,BankingHours,1450.3237141666666
C0000373,Fraud,174100.0,Telangana,Hyderabad,3,23,0.9997,1301,3,SAVINGS,BRANCH,BankingHours,
C0000374,Fraud,63500.0,Telangana,Hyderabad,5,7,0.9137,396,8,CURRENT,BRANCH,BankingHours,
C0000375,Fraud,43400.0,Maharashtra,Mumbai,5,2,0.5034,136,8,SAVINGS,BRANCH,BankingHours,
C0000376,Fraud,295800.0,Bihar,Patna,3,24,0.9998,1301,3,SAVINGS,BRANCH,BankingHours,
C0000377,Cheating,63500.0,Telangana,Hyderabad,3,0,0.0,1181,3,SAVINGS,ATM,Night,737.3413815666667
C0000378,Cheating,82800.0,Telangana,Hyderabad,3,83,1.0,1451,3,SAVINGS,BRANCH,BankingHours,
C0000379,Fraud,1718100.0,Telangana,Hyderabad,3,25,0.9998,1301,3,SAVINGS,BRANCH,BankingHours,
C0000379,Fraud,1718100.0,Telangana,Hyderabad,3,25,0.9998,1301,3,SAVINGS,BRANCH,BankingHours,
C0000380,Cheating,2220000.0,Telangana,Hyderabad,3,82,1.0,1227,3,SAVINGS,BRANCH,BankingHours,
C0000380,Cheating,2220000.0,Telangana,Hyderabad,3,82,1.0,1227,3,SAVINGS,BRANCH,BankingHours,
C0000381,Cheating,43700.0,Maharashtra,Pune,4,11,0.9787,1394,12,SAVINGS,ATM,Night,794.906209
C0000382,Fraud,10000.0,Telangana,Hyderabad,2,84,1.0,870,3,SAVINGS,BRANCH,BankingHours,1723.6569987333335
C0000383,Cheating,101800.0,Maharashtra,Mumbai,3,83,1.0,1227,3,SAVINGS,ATM,Night,2251.617911616667
C0000384,Fraud,41100.0,Maharashtra,Mumbai,3,1,0.2953,1907,3,SAVINGS,ATM,Evening,409.22640144999997
C0000385,Fraud,79300.0,Telangana,Hyderabad,4,4,0.7534,277,5,SAVINGS,BRANCH,BankingHours,
C0000386,Fraud,1200.0,Andhra Pradesh,Mumbai,3,84,1.0,1227,3,SAVINGS,ATM,Evening,2042.6866961333333
C0000387,Fraud,79200.0,Bihar,Patna,3,85,1.0,1227,3,SAVINGS,BRANCH,BankingHours,1751.5579291666666
C0000388,Fraud,5600.0,Telangana,Hyderabad,3,0,0.0,228,5,SAVINGS,ATM,Night,816.4134389166667
C0000389,Fraud,348300.0,Odisha,Jaipur,3,3,0.6501,1121,3,SAVINGS,BRANCH,BankingHours,
C0000389,Fraud,348300.0,Odisha,Jaipur,3,3,0.6501,1121,3,SAVINGS,BRANCH,BankingHours,
C0000390,Cheating,6200.0,Bihar,Patna,4,0,0.0,141,4,SAVINGS,ATM,Afternoon,194.25952975
C0000391,Fraud,8100.0,Telangana,Hyderabad,4,0,0.0,365,11,SAVINGS,BRANCH,BankingHours,
C0000392,Fraud,469900.0,Telangana,Hyderabad,3,88,1.0,870,3,SAVINGS,ATM,Evening,620.9049913666666
C0000392,Fraud,469900.0,Telangana,Hyderabad,3,88,1.0,870,3,SAVINGS,ATM,Evening,638.9049913666666
